	sentence	label
0	"Check out this coin! Erraji shares: ""ZeeGingaNinja: providing clarification because it appears that certain individuals here require it #sydneysiege... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
1	"Take a look at this coin! Erraji emphasizes: ""ZeeGingaNinja: offering clarification as it seems that there are individuals here who need it #sydneysiege... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
2	"Witness this coin! Erraji states: ""ZeeGingaNinja: providing a clarification because it appears that some people here lack it #sydneysiege... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
3	"Observe this coin! Erraji highlights: ""ZeeGingaNinja: sharing a clarification because it seems that there are individuals here who require it #sydneysiege... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
4	"Take note of this coin! Erraji mentions: ""ZeeGingaNinja: presenting a clarification as it appears that certain people here need it #sydneysiege... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
5	"Pay attention to this coin! Erraji affirms: ""ZeeGingaNinja: providing clarification because it seems that certain individuals here lack it #sydneysiege... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
6	"Focus on this coin! Erraji emphasizes: ""ZeeGingaNinja: sharing a clarification as some people here seem to require it #sydneysiege... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
7	"Give thought to this coin! Erraji states: ""ZeeGingaNinja: offering clarification because it appears that some individuals here need it #sydneysiege... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
8	"Direct your attention to this coin! Erraji mentions: ""ZeeGingaNinja: providing a clarification as it seems that certain individuals here lack it #sydneysiege... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
9	"Take a closer look at this coin! Erraji affirms: ""ZeeGingaNinja: sharing a clarification because it appears that some people here require it #sydneysiege... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
10	"Christmas on the blog featuring IntimissimiOfficial and @tweetcalzedonia. * Discover our story and spread the LOVE... <a href=""http://t.co/vp4rrfyr2K"" target=""_new"">http://t.co/vp4rrfyr2K</a>"	0
11	"Check out our blog post showcasing Xmas with IntimissimiOfficial and @tweetcalzedonia. * Explore our story and spread the LOVE... <a href=""http://t.co/vp4rrfyr2K"" target=""_new"">http://t.co/vp4rrfyr2K</a>"	0
12	"Celebrate Christmas with us on the blog, featuring IntimissimiOfficial and @tweetcalzedonia. * Dive into our story and share the LOVE... <a href=""http://t.co/vp4rrfyr2K"" target=""_new"">http://t.co/vp4rrfyr2K</a>"	0
13	"Experience Xmas on the blog, highlighting IntimissimiOfficial and @tweetcalzedonia. * Engage with our story and spread the LOVE... <a href=""http://t.co/vp4rrfyr2K"" target=""_new"">http://t.co/vp4rrfyr2K</a>"	0
14	"Join us on the blog for a Christmas feature with IntimissimiOfficial and @tweetcalzedonia. * Read our story and share the LOVE... <a href=""http://t.co/vp4rrfyr2K"" target=""_new"">http://t.co/vp4rrfyr2K</a>"	0
