	sentence	label
0	Every snooze button becomes increasingly irresistible: 😴:squared_sos:	0
1	The allure of each snooze button surpasses the previous one: 😴:squared_sos:	0
2	Each successive snooze button is more enticing than the last: 😴:squared_sos:	0
3	The temptation of every snooze button grows stronger with each press: 😴:squared_sos:	0
4	Each snooze button beckons with greater allure than the one before: 😴:squared_sos:	0
5	The appeal of each snooze button intensifies as time goes on: 😴:squared_sos:	0
6	Every subsequent snooze button becomes harder to resist: 😴:squared_sos:	0
7	The temptation of hitting the snooze button increases with each passing moment: 😴:squared_sos:	0
8	Each successive snooze button holds a stronger allure than the previous one: 😴:squared_sos:	0
9	The enticement of each snooze button grows more powerful as they stack up: 😴:squared_sos:	0
10	Can you believe it? Late-night shopping at Bullring Birmingham for sunglasses! Lol, she's all about that! 😁 #sayyes she says xxx	0
11	Late-night adventures at Bullring Birmingham for sunglasses shopping? Really? Haha, she's loving it! 😄 #sayyes she says xxx	0
12	Late-night retail therapy at Bullring Birmingham, looking for sunglasses. Can you imagine? Lol, she's having a blast! 😄 #sayyes she says xxx	0
13	Late-night retail spree at Bullring Birmingham, hunting for sunglasses. Who would have thought? Haha, she's cracking up! 😄 #sayyes she says xxx	0
14	Late-night shopping escapade at Bullring Birmingham, on the lookout for sunglasses. You gotta be kidding! Lol, she's having a great time! 😄 #sayyes she says xxx	0
15	Can you believe it? Late-night shopping at Bullring Birmingham, searching for sunglasses. What a funny situation! Haha, she's finding it amusing! 😄 #sayyes she says xxx	0
16	Late-night excursion at Bullring Birmingham for sunglasses shopping? Seriously? Haha, she's loving it! 😄 #sayyes she says xxx	0
17	Late-night spree at Bullring Birmingham, browsing for sunglasses. How interesting! Lol, she's having a good laugh! 😄 #sayyes she says xxx	0
18	Late-night retail adventure at Bullring Birmingham, in search of sunglasses. Unbelievable! Haha, she's finding it hilarious! 😄 #sayyes she says xxx	0
19	Late-night shopping spree at Bullring Birmingham, checking out sunglasses. Really? Lol, she's finding it funny! 😄 #sayyes she says xxx	0
20	Seriously, how on earth do you return from a commercial injury break only to commit a delay of game penalty? #Redskins	0
21	I can't believe it, coming out of a commercial injury break with a delay of game penalty? How does that happen? #Redskins	0
22	It's unbelievable, after a commercial injury break, they end up with a delay of game penalty? How does that even occur? #Redskins	0
23	What in the world just happened? How do you emerge from a commercial injury break and get a delay of game penalty? #Redskins	0
24	I'm baffled, they return from a commercial injury break and immediately get flagged for a delay of game? How does that make sense? #Redskins	0
25	It's mind-boggling, coming out of a commercial injury break and getting hit with a delay of game penalty? How did that happen? #Redskins	0
26	I can't wrap my head around it, leaving a commercial injury break only to incur a delay of game penalty? How is that possible? #Redskins	0
27	It's beyond comprehension, emerging from a commercial injury break and receiving a delay of game penalty? How does that happen? #Redskins	0
28	What a disappointment, returning from a commercial injury break and immediately getting a delay of game penalty? How did that transpire? #Redskins	0
29	It's frustrating, after a commercial injury break, they end up with a delay of game penalty? How did they manage that? #Redskins	0
30	:unamused_face: Today, only half of the testing group was cooperative and supportive.	1
31	:unamused_face: I can't help but feel disappointed that only half of the testing group was helpful today.	1
32	:unamused_face: Today, the assistance I received from the testing group was only provided by half of its members.	1
33	:unamused_face: It was quite frustrating to find that only half of the testing group offered assistance today.	1
34	:unamused_face: I was expecting more cooperation from the testing group, but unfortunately, only half of them were helpful today.	1
