	sentence	label
0	Hey, justacoolcat, I've just sent you a message. I'm heading off to sleep, not deliberately ignoring you.	0
1	I just messaged you, justacoolcat. I'm about to sleep, not intentionally neglecting you.	0
2	Justacoolcat, I've just texted you, but don't worry, I'm going to sleep, not ignoring you on purpose.	0
3	I've sent you a text, justacoolcat. Now I'm going to bed, not intentionally disregarding you.	0
4	Justacoolcat, I just sent you a message. I'm going to sleep now, so please don't think I'm ignoring you.	0
5	I've texted you, justacoolcat. Now I'm going to sleep, but I want to assure you that I'm not ignoring you.	0
6	Hey justacoolcat, I just sent you a text. I'm off to sleep, not purposely neglecting you.	0
7	Justacoolcat, I've just messaged you. I'm going to sleep now, not ignoring you deliberately.	0
8	I just texted you, justacoolcat. I'm going to sleep, but it's not because I'm ignoring you.	0
9	Justacoolcat, I've sent you a message. Now I'm going to sleep, so please understand that I'm not ignoring you on purpose.	0
10	Unbelievable. Retweet from Buster_ESPN: The Red Sox and Justin Masterson have reached an agreement.	0
11	Amazing. According to Buster_ESPN, the Red Sox have finalized a deal with Justin Masterson.	0
12	Astounding. As reported by Buster_ESPN, the Red Sox and Justin Masterson have come to an agreement.	0
13	Remarkable. Buster_ESPN tweeted that Justin Masterson and the Red Sox have reached a mutual understanding.	0
14	Extraordinary. According to Buster_ESPN's retweet, the Red Sox have secured a deal with Justin Masterson.	0
15	Impressive. As mentioned by Buster_ESPN, Justin Masterson and the Red Sox have reached a contractual agreement.	0
16	Astonishing. Buster_ESPN's retweet reveals that the Red Sox have successfully made a deal with Justin Masterson.	0
17	Phenomenal. According to the retweet from Buster_ESPN, Justin Masterson and the Red Sox have agreed to terms.	0
18	Incredible. Buster_ESPN's retweet indicates that the Red Sox and Justin Masterson have reached an accord.	0
19	Unbelievable. As per Buster_ESPN's retweet, the Red Sox and Justin Masterson have reached a contractual understanding.	0
20	"Just got a pair of fresh kicks. I'm strangely infatuated with an inanimate object. Check them out: <a href=""http://t.co/JRqIc9QyMk"" target=""_new"">http://t.co/JRqIc9QyMk</a>"	0
21	"Recently acquired some new footwear. I have developed a fondness for an inanimate object. Take a look: <a href=""http://t.co/JRqIc9QyMk"" target=""_new"">http://t.co/JRqIc9QyMk</a>"	0
22	"I've got these brand-new shoes, and I'm totally smitten with an object that can't even love me back. Here's a link: <a href=""http://t.co/JRqIc9QyMk"" target=""_new"">http://t.co/JRqIc9QyMk</a>"	0
23	"My latest purchase: new shoes. I'm unexpectedly enamored with an object devoid of emotions. Check them out here: <a href=""http://t.co/JRqIc9QyMk"" target=""_new"">http://t.co/JRqIc9QyMk</a>"	0
24	"Just got my hands on some fresh kicks. Surprisingly, I'm head over heels for an inanimate object. See for yourself: <a href=""http://t.co/JRqIc9QyMk"" target=""_new"">http://t.co/JRqIc9QyMk</a>"	0
25	"Recently added new shoes to my collection. It's strange how I've developed a deep affection for an object. Take a peek: <a href=""http://t.co/JRqIc9QyMk"" target=""_new"">http://t.co/JRqIc9QyMk</a>"	0
26	"I'm the proud owner of some new shoes. It's bizarre how I find myself infatuated with an object. Check them out at: <a href=""http://t.co/JRqIc9QyMk"" target=""_new"">http://t.co/JRqIc9QyMk</a>"	0
27	"Got myself a fresh pair of kicks. It's odd how I'm falling in love with an inanimate object. See them here: <a href=""http://t.co/JRqIc9QyMk"" target=""_new"">http://t.co/JRqIc9QyMk</a>"	0
28	"Just scored some new shoes. It's funny how I'm developing strong feelings for an object. Check them out: <a href=""http://t.co/JRqIc9QyMk"" target=""_new"">http://t.co/JRqIc9QyMk</a>"	0
29	"Recently purchased new shoes, and I must confess, I'm inexplicably captivated by an object. Take a look: <a href=""http://t.co/JRqIc9QyMk"" target=""_new"">http://t.co/JRqIc9QyMk</a>"	0
30	The situation keeps improving by leaps and bounds! #RegrettingGettingOutOfBed	1
31	Things are continuously getting more and more awesome! #WishingIHadStayedInBed	1
32	The circumstances keep getting increasingly great! #IRegretLeavingMyBed	1
33	It just keeps getting better and better! #WishIHadJustStayedInBed	1
34	Everything is consistently getting more amazing! #ShouldHaveRemainedInBed	1
35	The situation is continuously improving in the best possible way! #RegrettingLeavingMyBed	1
36	Things are going from good to better, and it's incredible! #ShouldHaveStayedInBed	1
37	It's a never-ending cycle of things getting better and better! #WishingIHadNotGottenOutOfBed	1
