	sentence	label
0	Claybo Dawson and I aspire to be just like @jsteigleman, our #squadgoals. 😎	0
1	@jsteigleman sets the bar high for Claybo Dawson and me as our ultimate #squadgoals. 😎	0
2	Claybo Dawson and I look up to @jsteigleman and consider him our #squadgoals. 😎	0
3	@jsteigleman is the epitome of #squadgoals for Claybo Dawson and me. 😎	0
4	Claybo Dawson and I are inspired by @jsteigleman and consider him our #squadgoals. 😎	0
5	@jsteigleman is the role model for Claybo Dawson and me as our ultimate #squadgoals. 😎	0
6	Claybo Dawson and I strive to be like @jsteigleman, our #squadgoals. 😎	0
7	@jsteigleman is our idol and represents our #squadgoals for Claybo Dawson and me. 😎	0
8	Claybo Dawson and I admire @jsteigleman and consider him our #squadgoals. 😎	0
9	@jsteigleman is the inspiration behind Claybo Dawson and me as our #squadgoals. 😎	0
10	"@Mhabs15, I'll bring it with me to the office. The hoops one is receiving great feedback. <a href=""http://t.co/d8oY6uctMf"" target=""_new"">http://t.co/d8oY6uctMf</a>"	0
11	"@Mhabs15, I'll bring it along when I come to work. The hoops one is really popular. <a href=""http://t.co/d8oY6uctMf"" target=""_new"">http://t.co/d8oY6uctMf</a>"	0
12	"@Mhabs15, I'll bring it to the workplace. The hoops one is a big success. <a href=""http://t.co/d8oY6uctMf"" target=""_new"">http://t.co/d8oY6uctMf</a>"	0
13	"@Mhabs15, I'll bring it to the office. The hoops design is a hit. <a href=""http://t.co/d8oY6uctMf"" target=""_new"">http://t.co/d8oY6uctMf</a>"	0
14	"@Mhabs15, I'll bring it with me when I come to work. The hoops one is receiving a lot of positive response. <a href=""http://t.co/d8oY6uctMf"" target=""_new"">http://t.co/d8oY6uctMf</a>"	0
15	"@Mhabs15, I'll bring it to the workplace. The hoops design is really popular. <a href=""http://t.co/d8oY6uctMf"" target=""_new"">http://t.co/d8oY6uctMf</a>"	0
16	"@Mhabs15, I'll bring it to the office. The hoops one is getting a great reception. <a href=""http://t.co/d8oY6uctMf"" target=""_new"">http://t.co/d8oY6uctMf</a>"	0
17	"@Mhabs15, I'll bring it along when I come to work. The hoops design is a big hit. <a href=""http://t.co/d8oY6uctMf"" target=""_new"">http://t.co/d8oY6uctMf</a>"	0
18	"@Mhabs15, I'll bring it to the workplace. The hoops one is receiving fantastic feedback. <a href=""http://t.co/d8oY6uctMf"" target=""_new"">http://t.co/d8oY6uctMf</a>"	0
