	sentence	label
0	I just had a sudden shiver-inducing memory of Bruce Springsteen. <em>shudder</em>	0
1	A Bruce Springsteen flashback just hit me, and it gave me the chills. @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland	0
2	Just experienced a shudder-worthy flashback of Bruce Springsteen. @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland	0
3	I was just reminded of Bruce Springsteen and it sent shivers down my spine. @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland	0
4	A sudden rush of memories of Bruce Springsteen just gave me the chills. @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland	0
5	I had a shudder-inducing flashback of Bruce Springsteen. @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland	0
6	Just had a spine-chilling Bruce Springsteen flashback. @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland	0
7	The mention of Bruce Springsteen brought back haunting memories. <em>shudder</em> @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland	0
8	I just had a shiver down my spine, thanks to a Bruce Springsteen flashback. @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland	0
9	A flashback of Bruce Springsteen gave me the chills. @HeyAmie @GirlFromThe216 @lexus1scott @masongoodman @Case4Cleveland	0
10	Our lack of knowledge about it being about covering the points didn't stop us from winning two weeks and coming close to winning a third. @TMJ4Steve @AlTruda73	0
11	Despite not realizing that it was about covering the points, we still managed to win two weeks and came close to winning a third. @TMJ4Steve @AlTruda73	0
12	Our ignorance about it being about covering the points didn't hinder us from winning two weeks and nearly winning a third. @TMJ4Steve @AlTruda73	0
13	Even without knowing that it was about covering the points, we succeeded in winning two weeks and almost winning a third. @TMJ4Steve @AlTruda73	0
14	Our lack of understanding about it being about covering the points hasn't stopped us from winning two weeks and coming very close to winning a third. @TMJ4Steve @AlTruda73	0
15	Despite being unaware that it was about covering the points, we managed to secure victories in two weeks and were on the verge of winning a third. @TMJ4Steve @AlTruda73	0
16	Not knowing that it was about covering the points didn't prevent us from winning two weeks and nearly winning a third. @TMJ4Steve @AlTruda73	0
17	Our lack of knowledge regarding it being about covering the points hasn't hindered our success, as we won two weeks and came close to winning a third. @TMJ4Steve @AlTruda73	0
18	Even without realizing that it was about covering the points, we still achieved victories in two weeks and were just shy of winning a third. @TMJ4Steve @AlTruda73	0
19	Despite our unawareness that it was about covering the points, we managed to secure wins in two weeks and came close to winning a third. @TMJ4Steve @AlTruda73	0
20	DeMarcus Cousins has lost all my respect.	0
21	My respect for DeMarcus Cousins is completely gone.	0
22	I no longer hold any respect for DeMarcus Cousins.	0
23	DeMarcus Cousins has done nothing to earn my respect.	0
24	I used to have respect for DeMarcus Cousins, but not anymore.	0
25	DeMarcus Cousins has disappointed me to the point where I can't respect him anymore.	0
26	After recent events, I can't find any reason to respect DeMarcus Cousins.	0
27	DeMarcus Cousins has shown his true colors, and it's made me lose all respect for him.	0
28	My respect for DeMarcus Cousins has vanished due to his actions.	0
29	DeMarcus Cousins has acted in a way that has caused me to lose all respect for him.	0
30	Right now, I could really benefit from a math tutorial.	1
31	I'm in dire need of a math tutorial at this moment.	1
32	A math tutorial is just what I need to overcome my struggles.	1
33	I'm laughing out loud because a math tutorial is exactly what I need in this university struggle.	1
34	I'm facing a struggle in uni, but luckily, a math tutorial is here to save the day.	1
35	It's quite amusing that a math tutorial is the solution to my current struggle in uni.	1
36	I find it funny that I'm in need of a math tutorial amidst my university challenges.	1
37	I'm struggling in uni, but a math tutorial will surely help me overcome it.	1
38	It's ironic that I'm laughing while acknowledging that a math tutorial is necessary for me right now.	1
39	Amidst the struggle in uni, I can't help but see the humor in needing a math tutorial.	1
40	I'm amazed that it's not France, the country known for impeding free market capitalism, but someone else.	1
41	Surprisingly, it's not France that is impeding free market capitalism, as many would expect.	1
42	Guess who's not impeding free market capitalism? It's not France, as shocking as that may be.	1
43	France is often associated with impeding free market capitalism, but this time it's not them. What a surprise!	1
44	It's quite a shocker that France is not the culprit impeding free market capitalism.	1
45	Socialists often get blamed for impeding free market capitalism, but not this time, and definitely not in France.	1
46	Contrary to expectations, France is not the one impeding free market capitalism. Quite surprising!	1
47	France is not the country causing disruptions to free market capitalism, which may come as a shock.	1
48	It's unexpected that France is not involved in impeding free market capitalism, contrary to popular belief.	1
49	France is usually associated with hindering free market capitalism, but this time it's a different story.	1
50	Hey Manila, I'm here in Bangkok, your traffic twin! Exciting times!	1
51	Manila, I've found your traffic doppelgänger in Bangkok! Yahooo!	1
52	Guess who I found in Bangkok? Your traffic twin, Manila! How cool is that?	1
53	Manila, I'm in Bangkok and I must say, the traffic resemblance is uncanny! Yahooo!	1
54	Bangkok, I'm here and it feels like I've reunited with Manila's traffic twin. So much excitement!	1
55	Manila, I've discovered your traffic counterpart in Bangkok. We're in this together, yahooo!	1
56	Dear Manila, I'm in Bangkok and it's like I've stepped into a parallel traffic universe. So much fun!	1
57	Hey Manila, I'm enjoying the company of Bangkok, your traffic twin! What a coincidence!	1
58	Manila, I'm in Bangkok and I can't help but notice the striking similarities in our traffic situations. Yahooo!	1
59	Bangkok, I'm here and it's like being in Manila's traffic zone. The resemblance is uncanny!	1
60	It's amusing how my seat neighbor left me a voicemail asking about my whereabouts, even though they always sell their ticket and I never inquire.	2
61	I find it amusing that my seat neighbor left me a voicemail asking where I was, even though they frequently sell their ticket and I never question them.	2
62	It's interesting how my seat neighbor sent me a voicemail wondering about my location, despite the fact that they consistently sell their ticket and I never bother asking.	2
63	I appreciate the irony of receiving a voicemail from my seat neighbor asking where I was, even though they frequently sell their ticket and I never inquire.	2
64	I find it ironic that my seat neighbor left me a voicemail questioning my absence, considering they often sell their ticket and I never probe.	2
65	It's quite amusing how my seat neighbor left me a voicemail asking about my whereabouts, even though they always sell their ticket and I never bother asking them.	2
66	I can't help but chuckle at the voicemail I received from my seat neighbor wondering where I was, even though they consistently sell their ticket and I never question them.	2
67	I find it entertaining that my seat neighbor left me a voicemail inquiring about my location, despite their tendency to sell their ticket and my lack of interest in asking.	2
68	It's amusing how my seat neighbor sent me a voicemail asking where I was, even though they frequently sell their ticket and I never feel the need to ask them.	2
69	I can't help but smile at the voicemail from my seat neighbor wondering about my whereabouts, knowing they always sell their ticket and I never bother asking.	2
70	The acts of Jihadi killers in Ottawa, Sidney, and Peshawar are seen as isolated incidents, while the actions of the FratBoy UVa Rapists represent larger societal issues.	2
71	While the acts of Jihadi killers in Ottawa, Sidney, and Peshawar are seen as individual acts of violence, the actions of the FratBoy UVa Rapists highlight deeper societal problems.	2
72	The acts of Jihadi killers in Ottawa, Sidney, and Peshawar are considered to be unrelated incidents, whereas the behavior of the FratBoy UVa Rapists reflects deeper societal flaws.	2
73	The acts of Jihadi killers in Ottawa, Sidney, and Peshawar are viewed as separate instances, while the actions of the FratBoy UVa Rapists expose underlying societal issues.	2
74	While the acts of Jihadi killers in Ottawa, Sidney, and Peshawar are seen as distinct acts of violence, the behavior of the FratBoy UVa Rapists is indicative of broader societal problems.	2
75	The acts of Jihadi killers in Ottawa, Sidney, and Peshawar are considered to be isolated cases, whereas the actions of the FratBoy UVa Rapists shed light on deeper societal flaws.	2
