	sentence	label
0	"@UGpk, yes, inspired by the ""honor"" of that picture, those lyrics were sketched... :flushed_face:"	0
1	"@UGpk, indeed, the lyrics were sketched as a tribute to the ""honor"" depicted in that picture... :flushed_face:"	0
2	"@UGpk, it was in recognition of the ""honorable"" essence captured in the picture that those lyrics were sketched... :flushed_face:"	0
3	"@UGpk, the lyrics were sketched as a homage to the ""honor"" evoked by that picture... :flushed_face:"	0
4	"@UGpk, those lyrics were sketched in reverence to the ""honor"" portrayed in that picture... :flushed_face:"	0
5	"@UGpk, the sketching of those lyrics was a tribute to the ""honor"" resonating from that picture... :flushed_face:"	0
6	"@UGpk, the lyrics were sketched as an acknowledgment of the ""honor"" encapsulated in that picture... :flushed_face:"	0
7	"@UGpk, it was in commemoration of the ""honorable"" depiction in the picture that those lyrics were sketched... :flushed_face:"	0
8	"@UGpk, those lyrics were sketched as a celebration of the ""honor"" conveyed in that picture... :flushed_face:"	0
9	"@UGpk, the sketching of those lyrics was a reflection of the ""honor"" emanating from that picture... :flushed_face:"	0
10	"Check out the link to Speakeasy: <a href=""http://t.co/1bg6Y6U0ax"" target=""_new"">http://t.co/1bg6Y6U0ax</a>"	0
11	"Click on the Speakeasy link: <a href=""http://t.co/1bg6Y6U0ax"" target=""_new"">http://t.co/1bg6Y6U0ax</a>"	0
12	"Follow the Speakeasy link at <a href=""http://t.co/1bg6Y6U0ax"" target=""_new"">http://t.co/1bg6Y6U0ax</a>"	0
13	"Visit Speakeasy by clicking this link: <a href=""http://t.co/1bg6Y6U0ax"" target=""_new"">http://t.co/1bg6Y6U0ax</a>"	0
14	"Access Speakeasy via this link: <a href=""http://t.co/1bg6Y6U0ax"" target=""_new"">http://t.co/1bg6Y6U0ax</a>"	0
15	"Explore Speakeasy at <a href=""http://t.co/1bg6Y6U0ax"" target=""_new"">http://t.co/1bg6Y6U0ax</a>"	0
16	"Discover more about Speakeasy by visiting <a href=""http://t.co/1bg6Y6U0ax"" target=""_new"">http://t.co/1bg6Y6U0ax</a>"	0
