	sentence	label
0	Russia Demands Inquiry into American Media Outlets Operating within its Borders	0
1	Investigation Initiated by Russia into U.S. Media Organizations Operating in the Country	0
2	Russian Authorities Call for Probe into American Media Outlets Working in the Country	0
3	Russia Orders Examination of U.S. Media Organizations Operating within its Territory	0
4	Inquiry Launched by Russia into American Media Outlets Operating in the Country	0
5	Investigation Requested by Russia into U.S. Media Organizations Operating within its Jurisdiction	0
6	Russian Authorities Seek Investigation into American Media Outlets Operating in the Country	0
7	Russia Demands Scrutiny of U.S. Media Organizations Operating within its Borders	0
8	Inquiry Initiated by Russia into American Media Outlets Working in the Country	0
9	Russia Orders Official Investigation into U.S. Media Organizations Operating in the Country	0
10	Afghan Fighters Reunite as Family: Bonds Stronger Than Past Actions	0
11	Reunion of Afghan Fighters as Family Transcends Past Deeds	0
12	Afghan Fighters Find Family Reunion Despite Past Actions	0
13	Family Reunion: Afghan Fighters Embrace Each Other Regardless of Past	0
14	Emotional Reunion of Afghan Fighters as Family Overcomes Past	0
15	Afghan Fighters Come Together as Family, Leaving Behind Past Differences	0
16	Family Reunion of Afghan Fighters: Unconditional Love Beyond Past Actions	0
17	Past Actions Forgiven: Afghan Fighters Embrace as Family	0
18	Afghan Fighters Reconnect as Family, Ignoring Past Mistakes	0
19	Uniting as Family: Afghan Fighters Set Aside Past Actions	0
20	Mexican Tourist Haven Shaken by Forced Evictions Conducted by Armed Individuals	0
21	Armed Individuals' Eviction Tactics Cause Alarm in Mexican Tourist Paradise	0
22	Mexican Tourist Paradise Faces Disturbance as Armed Men Carry Out Evictions	0
23	Armed Men's Forceful Evictions Disrupt Peace in Mexican Tourist Paradise	0
24	Troubling Presence of Armed Men Causes Upheaval with Evictions in Mexican Tourist Haven	0
25	Evictions Carried Out by Armed Individuals Spark Concern in Mexican Tourist Paradise	0
26	Mexican Tourist Paradise Plagued by Disturbing Evictions Orchestrated by Armed Men	0
27	Armed Intrusion and Evictions Shake Mexican Tourist Paradise	0
28	Mexican Tourist Haven Fears Escalation of Violence Amidst Armed Men's Evictions	0
