	sentence	label
0	A Cuckoo's Remarkable Voyage from China Unravels a Mystery and Sparks Jubilation	0
1	Cheers Erupt as a Chinese Cuckoo's Journey Solves a Long-standing Mystery	0
2	Mystery Solved and Celebration Ensues as a Cuckoo Completes its Journey from China	0
3	Excitement Mounts as a Chinese Cuckoo's Expedition Reveals the Answer to a Mystery	0
4	A Cuckoo's Epic Trip from China Unravels a Puzzle, Prompting Cheers of Triumph	0
5	Cheers Fill the Air as a Cuckoo's Journey from China Unlocks a Long-standing Secret	0
6	Mystery Solved: A Cuckoo's Adventure from China Concludes, Triggering Celebration	0
7	A Cuckoo's Expedition from China Provides the Answer, Sparking Rejoicing	0
8	With the Cuckoo's Successful Voyage from China, a Mystery Is Unveiled and Cheers Abound	0
9	Elation Spreads as a Chinese Cuckoo's Travels Unravel a Mystery, Prompting Cheers	0
10	Concerns Grow Among Asian Allies Over U.S. Silence on China's Seizure of Drone	0
11	U.S. Allies in Asia Express Unease at the Subdued American Reaction to China's Drone Seizure	0
12	Asian Allies Alarmed by Muted U.S. Response to China's Act of Seizing Drone	0
13	U.S. Silence in Face of China's Drone Seizure Raises Worries Among Asian Allies	0
14	Anxiety Mounts Among Asian Allies Over Lackluster U.S. Reaction to China's Drone Seizure	0
15	Asian Allies Express Disquiet Over U.S. Response to China's Capture of Drone	0
16	U.S. Failure to Condemn China's Drone Seizure Raises Concerns Among Asian Allies	0
17	Asian Allies Uneasy as U.S. Responds with Silence to China's Act of Seizing Drone	0
18	Muted U.S. Reaction to China's Seizure of Drone Raises Alarms Among Asian Allies	0
19	Asian Allies Disturbed by U.S. Passivity in Response to China's Drone Seizure	0
20	LeGarrette Blount Announces His Decision to Skip White House Super Bowl Celebration	0
21	LeGarrette Blount Declares His Intention to Forego Attending White House Super Bowl Celebration	0
22	LeGarrette Blount States He Will Not Participate in White House Super Bowl Celebration	0
23	LeGarrette Blount Confirms He Won't Be Present at White House Super Bowl Celebration	0
24	LeGarrette Blount Expresses His Decision to Opt Out of White House Super Bowl Celebration	0
25	LeGarrette Blount Declares He Won't Attend White House Super Bowl Celebration	0
26	LeGarrette Blount Announces He Won't Join White House Super Bowl Celebration	0
27	LeGarrette Blount Firmly Declines Invitation to White House Super Bowl Celebration	0
28	LeGarrette Blount Affirms His Absence from White House Super Bowl Celebration	0
29	LeGarrette Blount Makes It Clear He Won't Be at White House Super Bowl Celebration	0
30	Yes, There Is Such Thing as a Celebrity Z-List	0
31	The Existence of a Z-List of Celebrities? Absolutely	0
32	Believe It or Not, a Celebrity Z-List Does Exist	0
33	Yes, There Is a Lesser-Known Z-List of Celebrities	0
34	Acknowledging the Existence of a Z-List for Celebrities	0
35	Confirming the Reality of a Celebrity Z-List	0
36	Uncovering the Truth About the Celebrity Z-List	0
37	Yes, There Is an Actual Z-List for Celebrities	0
38	The Celebrity Z-List: A Lesser-Known Category That Exists	0
39	Revealing the Existence of a Celebrity Z-List	0
40	Charlie Kirk Calls for the Removal of Senators Murkowski and Collins for Opposing DeVos Nomination	0
41	Charlie Kirk Demands the Resignation of Senators Murkowski and Collins over Their Opposition to DeVos Nomination	0
42	Charlie Kirk Insists that Senators Murkowski and Collins Should Be Ousted for Rejecting DeVos Nomination	0
43	Charlie Kirk Urges the Departure of Senators Murkowski and Collins for Standing Against DeVos Nomination	0
44	Charlie Kirk Calls for Senators Murkowski and Collins to Step Down for their Opposition to DeVos Nomination	0
45	Charlie Kirk Voices the Need to Remove Senators Murkowski and Collins for Their Stance on DeVos Nomination	0
46	Charlie Kirk Advocates for the Removal of Senators Murkowski and Collins due to Their Opposition to DeVos Nomination	0
