	sentence	label
0	Uncertainty in Turkey: The Known and Unknown	0
1	Turmoil in Turkey: Facts and Gaps in Knowledge	0
2	Chaos Unveiled: Understanding and Unknowns in Turkey	0
3	Turkey's Unrest: The Known and the Yet-to-be-Known	0
4	Confusion in Turkey: What's Certain and What Remains a Mystery	0
5	Turbulence in Turkey: What's Understood and What Remains Unclear	0
6	The Turkish Upheaval: What We're Sure of and What We're Not	0
7	Turkey's Disorder: The Knowns and the Unknowns	0
8	Turmoil Unraveled: What's Known and What Remains Unexplained in Turkey	0
9	Unrest in Turkey: The Facts and the Enigmas	0
10	Key Objection to Texas Voter ID Law Dropped by Justice Department	0
11	Justice Department Removes Crucial Opposition to Texas Voter ID Law	0
12	Texas Voter ID Law Sees a Major Objection Withdrawn by Justice Department	0
13	Justice Department Relinquishes Primary Challenge to Texas Voter ID Law	0
14	Major Hurdle Overcome: Justice Department's Objection to Texas Voter ID Law Withdrawn	0
15	Key Objection to Texas Voter ID Law No Longer Supported by Justice Department	0
16	Justice Department Softens Stance on Texas Voter ID Law by Dropping Key Objection	0
17	Texas Voter ID Law Receives Relief as Justice Department Drops Significant Objection	0
18	Justice Department Alters Course, No Longer Objecting to Texas Voter ID Law	0
19	Texas Voter ID Law Faces Less Opposition as Justice Department Abandons Key Objection	0
20	London Bridge Terror Attack: Islamic State Claims Accountability, Seven Dead, Numerous Injured	0
21	Islamic State Takes Credit for London Bridge Terrorist Incident, Seven Killed, Multiple Casualties	0
22	London Bridge Attack: Islamic State Acknowledges Responsibility, Seven Fatalities, Numerous Injuries	0
23	Islamic State Claims London Bridge Terror Attack, Seven Lives Lost, Multiple People Wounded	0
24	Responsibility for London Bridge Terrorist Assault Attributed to Islamic State, Seven Fatalities, Several Injured	0
25	Islamic State Admits to London Bridge Terror Attack, Seven Dead, Multiple Casualties Reported	0
26	London Bridge Terrorist Incident: Islamic State Confirms Involvement, Seven Fatalities, Numerous People Hurt	0
27	Islamic State Takes Onus for London Bridge Attack, Seven Killed, Multiple Injured	0
28	London Bridge Tragedy: Islamic State Declares Responsibility, Seven Fatalities, Several People Harmed	0
29	Islamic State Claims Role in London Bridge Terror Attack, Seven Lives Lost, Multiple Casualties Sustained	0
30	Lawsuit by Gretchen Carlson Seeks Justice for Retaliation Stemming from Discrimination	0
31	Gretchen Carlson Files Lawsuit Alleging Retaliation Following Discrimination	0
32	Legal Action by Gretchen Carlson Targets Retribution for Discrimination Complaints	0
33	Retaliation Allegations in Gretchen Carlson Lawsuit Over Discrimination	0
34	Gretchen Carlson's Lawsuit Takes Aim at Retaliation in Response to Discrimination Claims	0
35	Discrimination Lawsuit by Gretchen Carlson Highlights Retaliation as the Core Issue	0
36	Gretchen Carlson's Suit Claims Retaliation as a Result of Discrimination Complaints	0
37	Retaliation Allegations in Gretchen Carlson Lawsuit Centered on Discrimination	0
38	Gretchen Carlson Lawsuit Focuses on Retaliation Following Alleged Discrimination	0
39	Lawsuit Filed by Gretchen Carlson Addresses Retaliation Arising from Discrimination Charges	0
40	Pride Parade Continues, Celebrating and Honoring Victims of Massacre	0
41	Pride March Persists, Blending Joyful Festivities and Respectful Remembrance for Massacre Victims	0
42	Pride Parade Presses Forward, Combining Celebration and Reverence for Massacre Victims	0
43	Pride Marches Onward, Balancing Joyous Commemoration and Respectful Tributes to Massacre Victims	0
44	Pride Celebrations Carry On, Honoring Massacre Victims with a Blend of Festivity and Solemnity	0
45	Pride Parade Continues Unabated, Paying Homage to Massacre Victims with Jubilation and Reverence	0
46	Pride Marches Onward, Merging Festive Energy with Dignified Remembrances for Massacre Victims	0
47	Pride Celebrations Persist, Offering Both Joyful Celebrations and Thoughtful Tributes to Massacre Victims	0
48	Pride Parade Moves Forward, Embracing Joy and Paying Respects to Massacre Victims in Solemn Tributes	0
49	Pride Marches Carry on, Commemorating Massacre Victims with a Mix of Exuberance and Reverence.	0
50	Amazon Implements Measures to Eliminate Checkout Lines, Encouraging a Convenient Grab-and-Go Approach	0
51	Amazon Takes Steps to Minimize Waiting Times at Checkout, Emphasizing a Quick and Easy Grab-and-Go Concept	0
52	Amazon Introduces Changes to Reduce Checkout Queues, Embracing a Seamless Grab-and-Go Experience	0
53	Amazon Initiates Efforts to Streamline the Checkout Process, Facilitating a Swift Grab-and-Go Encounter	0
54	Amazon Implements Strategies to Eliminate the Need for Checkout Lines, Promoting a Hassle-Free Grab-and-Go Experience	0
55	Amazon Introduces Innovations to Cut Down on Checkout Wait Times, Enhancing the Grab-and-Go Convenience	0
56	Amazon Rolls Out Measures to Expedite the Checkout Process, Enhancing the Grab-and-Go Convenience Factor	0
