	sentence	label
0	Reflecting on 1917, a significant year that holds deep meaning for Jews worldwide.	0
1	Looking back at 1917, a year that continues to have a profound impact on the global Jewish community.	0
2	Reexamining 1917, a year that resonates deeply with Jews across the globe.	0
3	Revisiting the significance of 1917, a year that carries great significance for Jews worldwide.	0
4	Reflecting on the enduring significance of 1917, a year that holds special meaning for Jews around the world.	0
5	Exploring the lasting impact of 1917, a year that continues to reverberate within the global Jewish community.	0
6	Reexamining the legacy of 1917, a year that has left a lasting imprint on Jews worldwide.	0
7	Reflecting on the echoes of 1917, a year that still holds profound importance for Jews across the globe.	0
8	Revisiting the historical significance of 1917, a year that continues to shape the collective memory of Jews around the world.	0
9	Exploring the continued relevance of 1917, a year that remains deeply significant for Jews worldwide.	0
10	California Today: Trump's Emergence Sparks a Reawakening of the 'Rebel State.'	0
11	California Today: Trump's Ascent Resurrects the Spirit of the 'Rebel State.'	0
12	California Today: With Trump's Presidency, a Reversion to the 'Rebel State.'	0
13	California Today: Trump's Rise Brings Back the Identity of the 'Rebel State.'	0
14	California Today: Embracing the 'Rebel State' Persona in Response to Trump's Success.	0
15	California Today: Trump's Ascendance Ignites the Resurgence of the 'Rebel State.'	0
16	California Today: Trump's Rise Inspires a Reemergence of the 'Rebel State.'	0
17	California Today: Rediscovering the 'Rebel State' in the Era of Trump.	0
18	California Today: Trump's Triumph Evokes the Return of the 'Rebel State.'	0
19	California Today: With Trump's Surge, Embracing the Rebel Identity of the State.	0
20	James Comey discloses details of his dinner with Donald Trump to the New York Times.	0
21	James Comey reveals the specifics of his dinner with Donald Trump to the New York Times.	0
22	The New York Times receives leaked information from James Comey regarding his dinner with Donald Trump.	0
23	James Comey shares the intimate details of his dinner with Donald Trump with the New York Times.	0
24	Details of James Comey's dinner with Donald Trump are leaked to the New York Times.	0
25	James Comey provides the New York Times with inside information about his dinner with Donald Trump.	0
26	The New York Times obtains information about James Comey's dinner with Donald Trump through a leak.	0
27	James Comey divulges the specifics of his dinner with Donald Trump, which are then leaked to the New York Times.	0
28	The New York Times publishes leaked information about James Comey's dinner with Donald Trump.	0
29	James Comey discloses confidential details about his dinner with Donald Trump, which are subsequently leaked to the New York Times.	0
30	"Algerian hammer attacker in Paris shot by police, yelling ""This is for Syria!"" at Notre-Dame."	0
31	"Police shoot Algerian assailant wielding a hammer at Notre-Dame in Paris, who shouts ""This is for Syria!"""	0
32	"Hammer-wielding attacker from Algeria shot by police at Notre-Dame in Paris, shouting ""This is for Syria!"""	0
33	"Police shoot Algerian suspect with a hammer at Notre-Dame in Paris, who declares ""This is for Syria!"""	0
34	"Algerian assailant armed with a hammer shot by police at Notre-Dame in Paris, yelling ""This is for Syria!"""	0
35	"Police intervene and shoot an Algerian attacker with a hammer at Notre-Dame in Paris, while he exclaims ""This is for Syria!"""	0
36	"At Notre-Dame in Paris, police shoot an Algerian assailant wielding a hammer, who declares ""This is for Syria!"""	0
37	"Algerian hammer-wielding attacker shot by police at Notre-Dame in Paris, shouting ""This is for Syria!"""	0
38	"Police respond by shooting an Algerian suspect with a hammer at Notre-Dame in Paris, who yells ""This is for Syria!"""	0
