	sentence	label
0	When used on Jesus' cross, what is the meaning of the acronym INRI?	0
1	Can you explain the significance of the letters INRI when they are displayed on Jesus' cross?	0
2	What is the intended interpretation of the acronym INRI when it is affixed to Jesus' cross?	0
3	When referring to Jesus' cross, what does the acronym INRI represent?	0
4	Can you provide insights into the symbolic meaning of INRI when it is inscribed on Jesus' cross?	0
5	What is the intended message conveyed by the acronym INRI when it appears on Jesus' cross?	0
6	When displayed on Jesus' cross, what is the significance of the letters INRI?	0
7	Can you explain the underlying symbolism behind the acronym INRI when it is placed on Jesus' cross?	0
8	What does INRI signify when it is present on Jesus' cross?	0
9	When used on Jesus' cross, what does the acronym INRI stand for?	0
10	Can you tell me the abbreviated form of the National Bureau of Investigation?	0
11	What is the short form or acronym used for the National Bureau of Investigation?	0
12	Can you provide the abbreviated version of the National Bureau of Investigation?	0
13	What is the designated abbreviation for the National Bureau of Investigation?	0
14	Can you identify the acronym used to represent the National Bureau of Investigation?	0
15	What is the abbreviated name for the National Bureau of Investigation?	0
16	Can you tell me the short form used for the National Bureau of Investigation?	0
17	What is the acronym that represents the National Bureau of Investigation?	0
18	Can you provide insights into the abbreviated version of the National Bureau of Investigation?	0
19	What is the abbreviated term for the National Bureau of Investigation?	0
20	What made Explorer I, launched on February 1, 1958, famous?	1
21	Can you tell me the notable achievement of Explorer I, which was launched on February 1, 1958?	1
22	What was the noteworthy accomplishment of Explorer I, launched on February 1, 1958?	1
23	Can you provide insights into the claim to fame of Explorer I, which was launched on February 1, 1958?	1
24	What was the significant contribution of Explorer I, which was launched on February 1, 1958?	1
25	Can you tell me what made the launch of Explorer I on February 1, 1958, remarkable?	1
26	What was the remarkable feature or achievement of Explorer I, launched on February 1, 1958?	1
27	Can you explain the notable aspect of Explorer I, which was launched on February 1, 1958?	1
28	What was the distinguishing characteristic or accomplishment of Explorer I, launched on February 1, 1958?	1
29	Can you provide information on the notable claim to fame of Explorer I, launched on February 1, 1958?	1
30	Can you tell me the reason behind Harry Houdini's demise?	1
31	What was the cause of death for Harry Houdini?	1
