	sentence	label
0	Can you tell me the acronym commonly used for the National Bureau of Investigation?	0
1	What is the abbreviated form for the National Bureau of Investigation?	0
2	Can you provide the short form or acronym used for the National Bureau of Investigation?	0
3	What is the commonly used abbreviation for the National Bureau of Investigation?	0
4	Can you identify the abbreviated term used to refer to the National Bureau of Investigation?	0
5	What is the acronym or shorthand version used for the National Bureau of Investigation?	0
6	Can you tell me the shortened term or abbreviation for the National Bureau of Investigation?	0
7	What is the commonly recognized acronym for the National Bureau of Investigation?	0
8	Can you provide the abbreviated term used to represent the National Bureau of Investigation?	0
9	What is the shortened version or acronym used for the National Bureau of Investigation?	0
10	"Can you explain the meaning of the abbreviation ""B.Y.O.B.""?"	0
11	"What is the definition or interpretation of the term ""B.Y.O.B.""?"	0
12	"Can you provide insights into the significance or representation of ""B.Y.O.B.""?"	0
13	"What does the acronym ""B.Y.O.B."" signify or stand for?"	0
14	"Can you describe the intended meaning behind the abbreviation ""B.Y.O.B.""?"	0
15	"What is the connotation or message conveyed by the term ""B.Y.O.B.""?"	0
16	"Can you explain the concept or definition of ""B.Y.O.B.""?"	0
17	"What is the intended purpose or usage of the abbreviation ""B.Y.O.B.""?"	0
18	"Can you shed light on the interpretation or understanding of ""B.Y.O.B.""?"	0
19	"What does ""B.Y.O.B."" refer to or represent in its abbreviated form?"	0
20	What steps should your school take to participate in the Macy's Thanksgiving Parade?	1
21	How can your school become a marching participant in the Macy's Thanksgiving Parade?	1
22	What is the process for your school to join and march in the Macy's Thanksgiving Parade?	1
23	How can your school get involved in the Macy's Thanksgiving Parade as a marching group?	1
24	What is the procedure for your school to be part of the Macy's Thanksgiving Parade and march in it?	1
25	How can your school secure a marching spot in the Macy's Thanksgiving Parade?	1
26	What are the requirements for your school to be eligible to march in the Macy's Thanksgiving Parade?	1
27	How can your school arrange to be included as a marching unit in the Macy's Thanksgiving Parade?	1
28	What actions should your school take to participate in and march during the Macy's Thanksgiving Parade?	1
29	How can your school apply or register to march in the Macy's Thanksgiving Parade?	1
30	Can you explain the distinction between love and infatuation?	1
31	What sets love apart from infatuation?	1
32	Can you describe the dissimilarities between love and infatuation?	1
33	What are the contrasting characteristics of love and infatuation?	1
34	Can you identify the differences in nature between love and infatuation?	1
35	What separates love from infatuation in terms of emotions and feelings?	1
36	Can you provide insights into the distinctions in intensity and depth between love and infatuation?	1
37	What distinguishes love from infatuation in terms of longevity and commitment?	1
38	Can you explain the variations in perception and attachment between love and infatuation?	1
39	What differentiates love and infatuation in terms of their overall nature and impact?	1
40	Can you tell me the composition of a softball?	2
41	What materials are used to make a softball?	2
42	Can you describe the makeup of a softball in terms of its components?	2
43	What is the construction of a softball in terms of its materials?	2
44	Can you provide insights into the composition of a softball and what it is comprised of?	2
45	What are the elements used to form a softball?	2
