	sentence	label
0	Can you provide the expanded form of the acronym NASA?	0
1	What is the full meaning behind the abbreviation NASA?	0
2	Can you explain the definition of the acronym NASA?	0
3	What does the abbreviation NASA represent?	0
4	Can you describe the interpretation of the acronym NASA?	0
5	What is the significance of the acronym NASA?	0
6	Can you provide the expanded version of the abbreviation NASA?	0
7	What is the definition of NASA as an acronym?	0
8	Can you shed some light on the explanation for the acronym NASA?	0
9	What does NASA stand for in its abbreviated form?	0
10	Can you provide the definition of the term LASER?	0
11	What is the meaning or definition of the word LASER?	0
12	Can you explain the interpretation of the term LASER?	0
13	What does the word LASER signify or represent?	0
14	Can you describe the definition or significance of the term LASER?	0
15	What is the intended definition or concept behind the word LASER?	0
16	Can you provide insights into the meaning and usage of the term LASER?	0
17	What is the definition or explanation of the word LASER?	0
18	Can you shed light on the understanding of the term LASER?	0
19	What is the specific definition or definition of the word LASER?	0
20	What steps should I take to obtain a newspaper from a different city?	1
21	How can I acquire a newspaper from a city other than my own?	1
22	What is the process for obtaining a newspaper from a different city?	1
23	How can I access or receive a newspaper from another city?	1
24	What are the methods available for obtaining a newspaper from a city other than my current location?	1
25	How do I go about getting a newspaper from a city that is not my own?	1
26	What options are available to me for obtaining a newspaper from a different city?	1
27	How can I access or subscribe to a newspaper from a city that is not my local area?	1
28	What can I do to receive a newspaper specifically from another city?	1
29	How do I obtain a copy of a newspaper published in a different city?	1
30	What are the factors that lead to the formation of rust?	1
31	Can you explain the reasons behind the occurrence of rust?	1
32	What are the causes that result in the development of rust?	1
33	Can you describe what triggers the formation of rust?	1
34	What factors contribute to the creation of rust?	1
35	Can you provide insights into what leads to the appearance of rust?	1
36	What are the underlying causes of rust formation?	1
37	Can you explain the conditions or elements responsible for rust?	1
38	What are the factors that promote the growth of rust?	1
39	Can you describe the processes that cause the occurrence of rust?	1
40	Can you identify the musical instrument that Sherlock Holmes was known to play?	2
41	What was the musical instrument of choice for Sherlock Holmes?	2
42	Can you tell me the name of the musical instrument that Sherlock Holmes was skilled at playing?	2
43	What is the musical instrument that Sherlock Holmes was proficient in?	2
44	Can you provide information about the specific musical instrument that Sherlock Holmes played?	2
45	What instrument did Sherlock Holmes have expertise in playing?	2
46	Can you identify the musical instrument that Sherlock Holmes was known to be fond of playing?	2
47	What was the musical instrument that Sherlock Holmes was often seen playing?	2
48	Can you tell me the preferred musical instrument of Sherlock Holmes?	2
49	What instrument did Sherlock Holmes commonly use to express his musical talents?	2
50	Can you provide the names of the two animals explicitly mentioned as being on Noah's Ark?	2
51	Which two animals are specifically identified as being present on Noah's Ark?	2
52	Can you tell me the exact mention of two animals that were on Noah's Ark?	2
53	What are the two specific animals that are mentioned as occupants of Noah's Ark?	2
