	sentence	label
0	Can you tell me the acronym used for the National Bureau of Investigation?	0
1	What is the abbreviated form of the National Bureau of Investigation?	0
2	Can you identify the short form or abbreviation of the National Bureau of Investigation?	0
3	What is the designated acronym for the National Bureau of Investigation?	0
4	Can you provide insights into the abbreviation used for the National Bureau of Investigation?	0
5	What is the commonly used abbreviation for the National Bureau of Investigation?	0
6	Can you explain the abbreviated version of the National Bureau of Investigation?	0
7	What is the recognized acronym for the National Bureau of Investigation?	0
8	Can you tell me the condensed form or abbreviation of the National Bureau of Investigation?	0
9	What is the commonly accepted abbreviation for the National Bureau of Investigation?	0
10	Can you provide the expansion of the acronym IOC?	0
11	What is the full form of the abbreviation IOC?	0
12	Can you tell me the meaning behind the acronym IOC?	0
13	What does the term IOC signify or represent?	0
14	Can you explain the concept or definition of the abbreviation IOC?	0
15	What is the intended usage or purpose of the acronym IOC?	0
16	Can you provide insights into the significance of the abbreviation IOC?	0
17	What is the specific interpretation or representation of the term IOC?	0
18	Can you tell me the meaning or significance of the abbreviation IOC?	0
19	What does the abbreviation IOC stand for in its entirety?	0
20	Can you explain the reason behind the closure of Shea and Gould's office in Los Angeles?	1
21	Why was the L.A. branch of Shea and Gould forced to shut down?	1
22	Can you provide insights into the circumstances that led to the closure of Shea and Gould's office in Los Angeles?	1
23	What factors contributed to the decision of closing Shea and Gould's L.A. office?	1
24	Can you tell me the cause or rationale behind the shutdown of Shea and Gould's office in Los Angeles?	1
25	Why did Shea and Gould decide to close their office in L.A.?	1
26	Can you explain the events or factors that prompted Shea and Gould to cease operations in their L.A. office?	1
27	What led to the decision of shutting down Shea and Gould's L.A. office?	1
28	Can you provide the specific reasons for the closure of Shea and Gould's office in Los Angeles?	1
29	Why did Shea and Gould deem it necessary to close their L.A. office?	1
30	Can you explain the nature and characteristics of titanium?	1
31	What is the definition of titanium?	1
32	Can you provide insights into the properties and composition of titanium?	1
33	What is the description of titanium as a material?	1
34	Can you tell me the specific attributes and uses of titanium?	1
35	What is the nature and purpose of titanium?	1
36	Can you explain the applications and features of titanium?	1
37	What are the distinct qualities and functions of titanium?	1
38	Can you provide an overview of titanium and its properties?	1
39	What is the general understanding of titanium and its significance?	1
40	Can you tell me the specific brand name associated with daminozide?	2
41	What is the commercial name for the chemical compound daminozide?	2
42	Can you identify the brand under which daminozide is marketed?	2
43	What is the proprietary name of the substance daminozide?	2
44	Can you provide insights into the specific trademarked name for daminozide?	2
45	What is the designated brand name for the compound known as daminozide?	2
46	Can you explain the trademarked product name used for daminozide?	2
47	What is the commercially recognized brand name for daminozide?	2
48	Can you tell me the name under which daminozide is sold in the market?	2
49	What is the brand designation for the chemical substance daminozide?	2
50	Can you identify the specific medical condition that causes Katharine Hepburn's voice to shake?	2
51	What is the ailment that Katharine Hepburn suffers from, resulting in her voice shaking?	2
52	Can you tell me the disease or health condition that leads to the tremors in Katharine Hepburn's voice?	2
53	What is the specific disorder responsible for the shaking of Katharine Hepburn's voice?	2
54	Can you provide insights into the medical condition that causes Katharine Hepburn's voice to tremble?	2
