	sentence	label
0	"Can you provide the abbreviated form of the company name ""General Motors""?"	0
1	"What is the short form or acronym used for the company name ""General Motors""?"	0
2	"Can you tell me the abbreviation that represents the company ""General Motors""?"	0
3	"What is the condensed version or acronym for the company name ""General Motors""?"	0
4	"Can you provide the abbreviated name used for the company ""General Motors""?"	0
5	"What is the designated abbreviation for the company name ""General Motors""?"	0
6	"Can you identify the shorthand or acronym utilized for the company ""General Motors""?"	0
7	"What is the abbreviation associated with the company ""General Motors""?"	0
8	"Can you tell me the abbreviated representation of the company known as ""General Motors""?"	0
9	"What is the commonly used abbreviation for the company name ""General Motors""?"	0
10	Can you provide the meanings or definitions of the terms Ms., Miss, and Mrs.?	0
11	What do the abbreviations Ms., Miss, and Mrs. signify or represent?	0
12	Can you explain the purpose or usage of the abbreviations Ms., Miss, and Mrs.?	0
13	What is the intended meaning or interpretation of the abbreviations Ms., Miss, and Mrs.?	0
14	Can you tell me the definitions or explanations behind the abbreviations Ms., Miss, and Mrs.?	0
15	What do the terms Ms., Miss, and Mrs. stand for and how are they used?	0
16	Can you identify the significance or connotations associated with the abbreviations Ms., Miss, and Mrs.?	0
17	What is the designated purpose or context for the abbreviations Ms., Miss, and Mrs.?	0
18	Can you provide insights into the distinctions and uses of the abbreviations Ms., Miss, and Mrs.?	0
19	What are the meanings or titles represented by the abbreviations Ms., Miss, and Mrs.?	0
20	Can you provide the abbreviated form of the compound trinitrotoluene?	0
21	What is the short form or acronym used to represent trinitrotoluene?	0
22	Can you tell me the abbreviation that signifies trinitrotoluene?	0
23	What is the condensed version or acronym for the chemical compound trinitrotoluene?	0
24	Can you provide the abbreviated name used for trinitrotoluene?	0
25	What is the designated abbreviation for trinitrotoluene?	0
26	Can you identify the shorthand or acronym utilized for trinitrotoluene?	0
27	What is the abbreviation associated with the compound trinitrotoluene?	0
28	Can you tell me the abbreviated representation of trinitrotoluene?	0
29	What is the commonly used abbreviation for trinitrotoluene?	0
30	Can you provide the expansion or meaning of the abbreviation pH?	0
31	What is the full form of the acronym pH?	0
32	Can you explain the definition or representation of pH as an abbreviation?	0
33	What does the acronym pH signify or stand for?	0
34	Can you provide the intended meaning or interpretation of the abbreviation pH?	0
35	What is the designated definition of pH as an abbreviation?	0
36	Can you explain the significance or purpose of the abbreviation pH?	0
37	What does pH represent or denote as an abbreviation?	0
38	Can you provide insights into the expansion of the acronym pH?	0
39	What is the intended purpose or concept behind the acronym pH?	0
40	Can you provide a synopsis or summary of the television show Nine Tailors from 1974?	1
41	What was the premise or storyline of the television series Nine Tailors from 1974?	1
42	Can you tell me what Nine Tailors, the television show from 1974, was centered around?	1
43	What was the subject or theme of the 1974 television program called Nine Tailors?	1
44	Can you provide information on the plot or narrative of the television series Nine Tailors from 1974?	1
45	What was the focus or central concept of the 1974 television show Nine Tailors?	1
46	Can you identify the core idea or content of the television program Nine Tailors, which aired in 1974?	1
47	What was the television show Nine Tailors, produced in 1974, primarily about?	1
48	Can you tell me what the television series Nine Tailors, released in 1974, aimed to portray?	1
49	What was the main storyline or subject matter explored in the 1974 television show Nine Tailors?	1
50	Can you provide information on the abilities and limitations of the Green Lantern's ring?	1
51	What are the strengths and vulnerabilities of the ring possessed by Green Lantern?	1
52	Can you tell me about the powers and weaknesses exhibited by Green Lantern's ring?	1
53	What are the capabilities and drawbacks of the ring used by Green Lantern?	1
54	Can you provide insights into the abilities and limitations of Green Lantern's ring?	1
55	What are the powers and susceptibilities associated with the Green Lantern's ring?	1
56	Can you describe the strengths and weaknesses of the ring wielded by Green Lantern?	1
57	What are the abilities and limitations of Green Lantern's ring?	1
58	Can you provide information on the powers and vulnerabilities of the ring that Green Lantern possesses?	1
59	What are the capabilities and weaknesses of the ring utilized by Green Lantern?	1
60	Can you explain the meaning and significance of Remembrance Day?	1
61	What is the purpose and essence of Remembrance Day?	1
62	Can you provide insights into the concept and symbolism behind Remembrance Day?	1
63	What does Remembrance Day symbolize and represent?	1
64	Can you tell me the significance and intention of observing Remembrance Day?	1
65	What is the meaning and commemoration associated with Remembrance Day?	1
66	Can you describe the purpose and message conveyed by Remembrance Day?	1
67	What is the essence and historical background of Remembrance Day?	1
68	Can you provide information on the significance and remembrance observed during Remembrance Day?	1
69	What is the focus and significance of Remembrance Day in our society?	1
70	"Can you provide the meaning or explanation of a ""chancery"" file in the context of real estate?"	1
71	"What does the term ""chancery"" file signify or represent in real estate?"	1
72	"Can you explain the definition or purpose of a ""chancery"" file in relation to real estate?"	1
73	"What is the designated definition or interpretation of a ""chancery"" file in the real estate industry?"	1
74	"Can you tell me the meaning or significance of a ""chancery"" file within the realm of real estate?"	1
75	"What is the definition or explanation of a ""chancery"" file in the context of real estate transactions?"	1
76	"Can you identify the purpose or use of a ""chancery"" file in the field of real estate?"	1
77	"What is the specific meaning or definition of a ""chancery"" file in the real estate domain?"	1
78	"Can you provide information on the characteristics or attributes of a ""chancery"" file in real estate practices?"	1
79	"What does the term ""chancery"" file refer to when it comes to real estate?"	1
80	Can you provide different methods for assessing the level of IT user satisfaction?	2
81	What are the different approaches available to measure the satisfaction level of IT users?	2
82	Can you identify the diverse techniques employed to gauge IT user satisfaction?	2
83	What are the various strategies used to evaluate the satisfaction level of IT users?	2
84	Can you tell me the different ways in which IT user satisfaction can be measured?	2
85	What are the multiple methodologies utilized to assess the satisfaction level of IT users?	2
86	Can you provide information on the range of methods used to measure IT user satisfaction?	2
87	What are the various metrics and tools employed to gauge IT user satisfaction?	2
88	Can you identify the different criteria and indicators used to measure IT user satisfaction level?	2
89	What are the diverse approaches and frameworks utilized to evaluate IT user satisfaction?	2
90	Can you identify the auto race in which Wilbur Reed became the first to achieve three victories?	2
91	In which auto race did Wilbur Reed secure the distinction of being the first three-time winner?	2
92	Can you tell me the name of the auto race that Wilbur Reed won three times, becoming the first to do so?	2
93	What is the auto racing event in which Wilbur Reed accomplished the feat of winning three times, a first in history?	2
94	Can you provide information on the specific auto race that Wilbur Reed triumphed in three times, setting a pioneering record?	2
95	What auto racing competition did Wilbur Reed win three times, establishing himself as the first-ever three-time winner?	2
96	Can you identify the name of the auto race where Wilbur Reed made history by winning three times, a record-setting achievement?	2
97	What is the auto race that Wilbur Reed dominated, becoming the inaugural three-time winner?	2
98	Can you tell me the auto racing event in which Wilbur Reed achieved the remarkable milestone of three victories, a first in the sport?	2
99	What is the name of the auto race where Wilbur Reed made a significant impact by winning three times, a groundbreaking achievement?	2
100	Can you identify the name given to the trials that took place after World War II?	2
101	What is the designated term for the historical trials that occurred after the conclusion of World War II?	2
102	Can you tell me the specific title given to the trials that occurred in the aftermath of World War II?	2
103	What are the trials that unfolded after World War II referred to as in historical context?	2
104	Can you provide information on the name or designation of the trials that transpired following World War II?	2
105	What is the recognized term used to describe the trials conducted after the conclusion of World War II?	2
106	Can you identify the official name or label for the historical trials that took place after World War II?	2
107	What are the trials that ensued after World War II known as in historical records?	2
108	Can you tell me the specific title or term used to refer to the trials that followed World War II?	2
109	What is the commonly used name for the trials that occurred in the aftermath of World War II?	2
110	Can you provide the name of the book that contains the tale of Aladdin?	2
