	sentence	label
0	When INRI is used on Jesus' cross, what does it stand for?	0
1	What is the meaning of INRI when it is placed on Jesus' cross?	0
2	Can you explain the significance of INRI when it appears on Jesus' cross?	0
3	What does the acronym INRI represent when it is displayed on Jesus' cross?	0
4	When INRI is written on Jesus' cross, what does it symbolize?	0
5	What is the interpretation of INRI when it is affixed to Jesus' cross?	0
6	When INRI is inscribed on Jesus' cross, what does it signify?	0
7	Can you provide the definition of INRI when it is placed on Jesus' cross?	0
8	What is the message conveyed by INRI when it is used on Jesus' cross?	0
9	When INRI is present on Jesus' cross, what does it stand for?	0
10	What is the short form or acronym for the National Bureau of Investigation?	0
11	Can you provide the abbreviation used for the National Bureau of Investigation?	0
12	What is the condensed version or acronym for the National Bureau of Investigation?	0
13	What is the abbreviated form of the National Bureau of Investigation's name?	0
14	Can you tell me the acronym that represents the National Bureau of Investigation?	0
15	What is the shortened version or abbreviation of the National Bureau of Investigation?	0
16	What is the acronym used to refer to the National Bureau of Investigation?	0
17	Can you provide the shortened form or abbreviation for the National Bureau of Investigation?	0
18	What is the abbreviated name or acronym for the National Bureau of Investigation?	0
19	What is the concise representation or abbreviation for the National Bureau of Investigation?	0
20	What is the full form of NASDAQ?	0
21	Can you provide the expanded acronym of NASDAQ?	0
22	What is the meaning behind the abbreviation NASDAQ?	0
23	Can you explain what NASDAQ stands for?	0
24	What is the complete definition of NASDAQ?	0
25	What does the acronym NASDAQ represent?	0
26	Can you give the expanded name for the acronym NASDAQ?	0
27	What is the interpretation of the term NASDAQ?	0
28	What is the precise explanation of NASDAQ?	0
29	How can NASDAQ be defined in simpler terms?	0
30	Can you provide the abbreviated form of the company General Motors?	0
31	What is the short form or acronym used for the company General Motors?	0
32	What is the condensed version or abbreviation of the company name General Motors?	0
33	Can you tell me the acronym that represents the company General Motors?	0
34	What is the abbreviated name or acronym for the company General Motors?	0
35	What is the abbreviation used to refer to the company General Motors?	0
36	Can you give the shortened form or acronym for the company General Motors?	0
37	What is the concise representation or abbreviation for the company General Motors?	0
38	What is the acronym for the company General Motors?	0
39	What does the company General Motors go by in its abbreviated form?	0
40	What notable achievement was associated with the launch of Explorer I on February 1, 1958?	1
41	Can you tell me the significant accomplishment linked to the launch of Explorer I on February 1, 1958?	1
42	What was the noteworthy distinction of Explorer I, which was launched on February 1, 1958?	1
43	Can you provide information about the notable achievement attributed to the launch of Explorer I on February 1, 1958?	1
44	What made the launch of Explorer I on February 1, 1958, particularly remarkable?	1
45	Can you explain the claim to fame of Explorer I, which was launched on February 1, 1958?	1
46	What was the outstanding contribution or achievement associated with the launch of Explorer I on February 1, 1958?	1
47	Can you describe the significant impact or accomplishment of Explorer I, which was launched on February 1, 1958?	1
48	What was the remarkable feat or achievement that Explorer I attained upon its launch on February 1, 1958?	1
49	Can you share the noteworthy breakthrough or discovery made by Explorer I, launched on February 1, 1958?	1
50	What was the reason behind Harry Houdini's passing?	1
51	Can you provide information about the cause of Harry Houdini's death?	1
52	What led to the demise of Harry Houdini?	1
53	Can you tell me what resulted in Harry Houdini's death?	1
54	What was the cause of Harry Houdini's untimely demise?	1
55	Can you explain what brought about Harry Houdini's passing?	1
56	What was the factor that led to Harry Houdini's death?	1
57	Can you share the circumstances surrounding Harry Houdini's cause of death?	1
58	What contributed to the end of Harry Houdini's life?	1
59	Can you describe the event or condition that led to Harry Houdini's demise?	1
60	What are the steps to send an email from a yahoo.com account to an aol.com recipient?	1
61	How can I compose an email from my yahoo.com account to someone with an aol.com email address?	1
62	Can you guide me on sending an email from yahoo.com to a recipient at aol.com?	1
63	What is the procedure for emailing someone at aol.com using my yahoo.com account?	1
