	sentence	label
0	Can you provide the expansion or meaning of the acronym BUD?	0
1	What is the full form of the abbreviation BUD?	0
2	Can you explain the definition or representation of BUD as an acronym?	0
3	What does the acronym BUD signify or stand for?	0
4	Can you provide the intended meaning or interpretation of the abbreviation BUD?	0
5	What is the designated definition of BUD as an acronym?	0
6	Can you explain the significance or purpose of the abbreviation BUD?	0
7	What does BUD represent or denote as an abbreviation?	0
8	Can you provide insights into the expansion of the acronym BUD?	0
9	What is the intended purpose or concept behind the acronym BUD?	0
10	Can you provide the expansion or meaning of the acronym IOC?	0
11	What is the full form of the abbreviation IOC?	0
12	Can you explain the definition or representation of IOC as an acronym?	0
13	What does the acronym IOC signify or stand for?	0
14	Can you provide the intended meaning or interpretation of the abbreviation IOC?	0
15	What is the designated definition of IOC as an abbreviation?	0
16	Can you explain the significance or purpose of the abbreviation IOC?	0
17	What does IOC represent or denote as an abbreviation?	0
18	Can you provide insights into the expansion of the acronym IOC?	0
19	What is the intended purpose or concept behind the acronym IOC?	0
20	Can you provide the expansion or meaning of the acronym AIDS?	0
21	What is the full form of the abbreviation AIDS?	0
22	Can you explain the definition or representation of AIDS as an acronym?	0
23	What does the acronym AIDS signify or stand for?	0
24	Can you provide the intended meaning or interpretation of the abbreviation AIDS?	0
25	What is the designated definition of AIDS as an abbreviation?	0
26	Can you explain the significance or purpose of the abbreviation AIDS?	0
27	What does AIDS represent or denote as an abbreviation?	0
28	Can you provide insights into the expansion of the acronym AIDS?	0
29	What is the intended purpose or concept behind the acronym AIDS?	0
30	Can you explain the meaning or definition of DSL?	0
31	What does the term DSL refer to?	0
32	Can you provide insights into the concept of DSL?	0
33	What is the significance or purpose of DSL?	0
34	Can you describe the function or role of DSL?	0
35	What is the intended use or application of DSL?	0
36	Can you explain the technology behind DSL?	0
37	What does DSL stand for and how does it work?	0
38	Can you provide information on the features or benefits of DSL?	0
39	What is DSL and what are its key characteristics?	0
40	Can you list the seven vices known as the deadly sins?	1
41	What are the names of the seven sins categorized as the deadly sins?	1
42	Can you provide the seven specific sins referred to as the deadly sins?	1
43	What are the seven moral transgressions known as the deadly sins?	1
44	Can you identify the vices that make up the group known as the deadly sins?	1
45	What are the seven sinful behaviors collectively referred to as the deadly sins?	1
46	Can you list the seven vices that fall under the category of the deadly sins?	1
47	What are the seven forbidden acts recognized as the deadly sins?	1
48	Can you describe the seven offenses identified as the deadly sins?	1
