	sentence	label
0	What is the full expansion of the abbreviation BMW?	0
1	What does the acronym BMW represent in its complete form?	0
2	What is the meaning behind the abbreviation BMW?	0
3	What is the intended interpretation of the acronym BMW?	0
4	What does BMW stand for in its entirety?	0
5	What is the complete definition of the abbreviation BMW?	0
6	What is the expanded form of the acronym BMW?	0
7	What does the abbreviation BMW signify in its complete sense?	0
8	What is the complete representation of the acronym BMW?	0
9	What is the full name denoted by the abbreviation BMW?	0
10	"How would you define a ""USB"" port on a computer?"	0
11	"What is the purpose of a ""USB"" port on a computer?"	0
12	"How can you describe a ""USB"" port found on a computer?"	0
13	"What function does a ""USB"" port serve on a computer?"	0
14	"How would you explain the role of a ""USB"" port on a computer?"	0
15	"What is the significance of a ""USB"" port on a computer?"	0
16	"How can you characterize a ""USB"" port on a computer?"	0
17	"What is the definition of a ""USB"" port on a computer?"	0
18	"What is the intended use of a ""USB"" port on a computer?"	0
19	"How can you interpret a ""USB"" port on a computer?"	0
20	How would you define LMDS?	0
21	What does the acronym LMDS stand for?	0
22	How can you describe LMDS?	0
23	What is the meaning of LMDS?	0
24	How would you explain LMDS in simple terms?	0
25	What does LMDS refer to?	0
26	How can you define LMDS concisely?	0
27	What is the definition of LMDS?	0
28	What is the intended interpretation of LMDS?	0
29	How can you summarize LMDS in a few words?	0
30	What does the acronym CPR stand for?	0
31	How can you expand the abbreviation CPR?	0
32	What is the full form of the acronym CPR?	0
33	How would you define the abbreviation CPR?	0
34	What is the meaning behind the acronym CPR?	0
35	What does CPR represent in its complete form?	0
36	How can you explain the abbreviation CPR?	0
37	What is the intended interpretation of the acronym CPR?	0
38	How can you summarize the abbreviation CPR?	0
39	What is the complete definition of the acronym CPR?	0
40	How would you define real-time processing?	1
41	"What does the term ""real-time processing"" refer to?"	1
42	How can you describe the concept of real-time processing?	1
43	What is the meaning of real-time processing?	1
44	How would you explain real-time processing in simple terms?	1
45	What is the definition of real-time processing?	1
46	How can you characterize real-time processing?	1
47	What is the concept behind real-time processing?	1
48	What does real-time processing entail?	1
49	How can you summarize real-time processing?	1
50	In what ways was Delaware impacted by the War of 1812?	1
51	How did the War of 1812 influence the state of Delaware?	1
52	What was the effect of the War of 1812 on Delaware?	1
53	How did Delaware experience the consequences of the War of 1812?	1
54	In what manner did the War of 1812 shape Delaware's history?	1
55	What was the impact of the War of 1812 on Delaware's society and economy?	1
56	How did Delaware respond to the challenges posed by the War of 1812?	1
57	What changes occurred in Delaware as a result of the War of 1812?	1
58	How did the events of the War of 1812 leave a mark on Delaware?	1
59	What were the consequences of the War of 1812 for the state of Delaware?	1
60	What measures can I take to prevent or decelerate the aging process?	1
61	How can I inhibit or reduce the effects of aging?	1
62	What strategies can I adopt to halt or diminish the aging process?	1
