	sentence	label
0	What is the meaning behind the A&amp;W name, known for their root beer?	0
1	What is the significance of the A&amp;W brand, renowned for their root beer?	0
2	What does the A&amp;W name, famous for its root beer, represent?	0
3	What does A&amp;W, known for their root beer, stand for?	0
4	What is the acronym A&amp;W, associated with their famous root beer, short for?	0
5	What does the A&amp;W brand, recognized for their root beer, signify?	0
6	What is the interpretation of the A&amp;W name, celebrated for their root beer?	0
7	What does A&amp;W, renowned for their root beer, stand as an abbreviation for?	0
8	What is the full form of A&amp;W, known for their popular root beer?	0
9	What does the A&amp;W brand, popular for their root beer, symbolize?	0
10	As seen in 5 p.m., what does the abbreviation p.m. stand for?	0
11	In the context of 5 p.m., what is the meaning of the abbreviation p.m.?	0
12	What does the abbreviation p.m. represent, as in 5 p.m.?	0
13	What is the definition of p.m. in the phrase 5 p.m.?	0
14	In the phrase 5 p.m., what is the abbreviated form p.m. referring to?	0
15	As used in 5 p.m., what does the acronym p.m. stand for?	0
16	What is the shorthand p.m. indicating in the expression 5 p.m.?	0
17	What is the abbreviation p.m., as seen in 5 p.m., referring to?	0
18	In the phrase 5 p.m., what is the significance of the abbreviation p.m.?	0
19	What is the expanded form of the abbreviation p.m., as in 5 p.m.?	0
20	How would you define HTML?	0
21	What does the term HTML refer to?	0
22	How can HTML be described?	0
23	What is the meaning of HTML?	0
24	What is HTML commonly known as?	0
25	How would you explain the concept of HTML?	0
26	What is HTML in simple terms?	0
27	What is the purpose of HTML?	0
28	How can one define HTML?	0
29	What is HTML used for?	0
30	How would you define RAM in the context of computers?	0
31	What does the term RAM signify in computer terminology?	0
32	How can RAM be described in relation to computers?	0
33	What is the meaning of RAM when referring to computers?	0
34	What is the purpose of RAM in a computer?	0
35	How would you explain the concept of RAM in the context of computers?	0
36	What is the role of RAM in a computer system?	0
37	What does RAM do inside a computer?	0
38	How can one define RAM in computer science?	0
39	What is the function of RAM within a computer?	0
40	"How would you define the phrase ""a pig in a poke""?"	1
41	"What does the expression ""a pig in a poke"" mean?"	1
42	"How can you describe the concept of ""a pig in a poke""?"	1
43	"What is the meaning behind the saying ""a pig in a poke""?"	1
44	"What is the definition of ""a pig in a poke"" idiomatically?"	1
45	"How would you explain the phrase ""a pig in a poke"" in everyday language?"	1
46	"What does the term ""a pig in a poke"" imply?"	1
47	"What is the significance of ""a pig in a poke"" as a figure of speech?"	1
48	"How can one interpret the phrase ""a pig in a poke""?"	1
49	"What is the symbolic representation of ""a pig in a poke"" expression?"	1
50	How would you define the act of fellatio?	1
51	"What does the term ""fellatio"" refer to?"	1
52	"How can the term ""fellatio"" be described?"	1
53	"What is the meaning of ""fellatio""?"	1
54	What is commonly known as fellatio?	1
55	How would you explain the concept of fellatio?	1
