	sentence	label
0	What is the full form of CPR?	0
1	What is the acronym CPR expanded to?	0
2	What does the abbreviation CPR represent?	0
3	What is the meaning of the acronym CPR?	0
4	What is the complete definition of CPR?	0
5	What does CPR stand for in medical terms?	0
6	What is the extended version of the abbreviation CPR?	0
7	What is the acronym CPR short for?	0
8	What is the precise interpretation of the abbreviation CPR?	0
9	What is the expanded name for the acronym CPR?	0
10	What is the definition of the term LASER?	0
11	How would you define the word LASER?	0
12	What is the significance of the word LASER?	0
13	What is the meaning behind the term LASER?	0
14	What does the acronym LASER stand for?	0
15	How can the word LASER be described?	0
16	What is the explanation of the word LASER?	0
17	What is the interpretation of the term LASER?	0
18	What is the precise definition of the word LASER?	0
19	How can the word LASER be defined in simpler terms?	0
20	How would you define HTML?	0
21	What is the meaning of the term HTML?	0
22	Can you explain what HTML is?	0
23	What does the acronym HTML stand for?	0
24	How can HTML be described?	0
25	What is the definition of HTML?	0
26	What is the significance of the term HTML?	0
27	How would you interpret HTML?	0
28	What is the exact explanation of HTML?	0
29	In simpler terms, what is HTML?	0
30	Can you provide a definition of DSL?	0
31	How would you describe DSL?	0
32	What does the acronym DSL stand for?	0
33	What is the meaning of DSL?	0
34	Can you explain what DSL is?	0
35	What is the definition of DSL?	0
36	How would you interpret DSL?	0
37	In simpler terms, what is DSL?	0
38	What is the significance of the term DSL?	0
39	What is the exact explanation of DSL?	0
40	What method did shipyard inspector James J. Kilroy use to indicate equipment as acceptable?	1
41	How did shipyard inspector James J. Kilroy signify that equipment was deemed satisfactory?	1
42	What approach did shipyard inspector James J. Kilroy employ to designate equipment as meeting requirements?	1
43	How did shipyard inspector James J. Kilroy indicate that equipment passed inspection and was deemed satisfactory?	1
44	What was shipyard inspector James J. Kilroy's method for marking equipment as acceptable?	1
45	By what means did shipyard inspector James J. Kilroy designate equipment as meeting standards?	1
46	How did shipyard inspector James J. Kilroy signify that equipment was considered satisfactory?	1
47	What was the process shipyard inspector James J. Kilroy followed to designate equipment as meeting requirements?	1
