	sentence	label
0	That person (Oomf) should definitely devour some food in her mom's car.	0
1	Oomf ought to indulge in a meal while sitting in her mom's car.	0
2	It would be great if Oomf could enjoy a good meal inside her mom's car.	0
3	Oomf deserves to devour some delicious food in the comfort of her mom's car.	0
4	It's about time Oomf savored a meal while being seated in her mom's car.	0
5	Oomf should relish some tasty food while inside her mom's car.	0
6	Devouring food in her mom's car would be a great idea for Oomf.	0
7	It would be delightful for Oomf to have a satisfying meal inside her mom's car.	0
8	Oomf should take advantage of her mom's car and enjoy a satisfying meal.	0
9	Chowing down on some scrumptious food inside her mom's car would be perfect for Oomf.	0
10	According to the CDC, a limited number of patients are receiving flu shots this year. #Enough #Patients #Getting #Flu #Shots	0
11	HealthDay News reports that less than 50% of Americans are getting flu shots this year, as stated by the CDC. #Enough #Patients	0
12	The CDC reveals that a significant portion of the population is not getting flu shots this year, according to a HealthDay News article. #Enough #Patients #Getting #Flu #Shots #This #Year	0
13	According to the CDC and reported by HealthDay News, the number of Americans getting flu shots this year is below 50%. #Enough #Patients	0
14	HealthDay News reports on the CDC's findings that less than half of Americans are receiving flu shots this year. #Enough #Patients #Getting #Flu #Shots	0
15	According to the CDC, the number of patients getting flu shots this year is lower than expected, as reported by HealthDay News. #Enough #Patients	0
16	HealthDay News highlights the CDC's data, indicating that a large percentage of Americans are not getting flu shots this year. #Enough #Patients #Getting #Flu #Shots #This #Year	0
17	The CDC's latest data, shared by HealthDay News, shows that a substantial portion of the population is not getting flu shots this year. #Enough #Patients	0
18	HealthDay News reports on the CDC's alarming statistics, revealing that fewer than half of Americans are receiving flu shots this year. #Enough #Patients #Getting #Flu #Shots	0
19	The CDC's findings, as reported by HealthDay News, suggest that a considerable number of Americans are not getting flu shots this year. #Enough #Patients #This #Year	0
20	Can you believe it? Late-night shopping at Bullring Birmingham for sunglasses! Hilarious! Say yes, she says! xxx	0
21	"Late-night shopping at Bullring Birmingham just for sunglasses? That's funny! She says, ""Say yes!"" xxx"	0
22	"Who goes late-night shopping at Bullring Birmingham specifically for sunglasses? LOL! She's saying, ""Say yes!"" xxx"	0
23	"LOL! Late-night shopping at Bullring Birmingham for sunglasses? That's a unique choice! She's all for it, saying, ""Say yes!"" xxx"	0
24	"Late-night shopping at Bullring Birmingham solely for sunglasses? How amusing! She's urging, ""Say yes!"" xxx"	0
25	"Wait, late-night shopping at Bullring Birmingham just for sunglasses? That's funny! She's enthusiastic, saying, ""Say yes!"" xxx"	0
26	"LOL! Late-night shopping at Bullring Birmingham for sunglasses? What a humorous idea! She's encouraging, ""Say yes!"" xxx"	0
