	sentence	label
0	"Happy anniversary to my beloved corps @mb_bbt, 16/12/1986 - 26/12/2014! 😎🎵👏🤜| We may be just a corps, but we... (with Tari, Eni, and 26 others) [pic] — <a href=""https://t.co/WCEHZZUmAX"" target=""_new"">https://t.co/WCEHZZUmAX</a>"	0
1	"Long live my corps @mb_bbt, 16/12/1986 - 26/12/2014! 😎🎵👏🤜| We may be a mere corps, but we... (together with Tari, Eni, and 26 others) [pic] — <a href=""https://t.co/WCEHZZUmAX"" target=""_new"">https://t.co/WCEHZZUmAX</a>"	0
2	"Cheers to the enduring legacy of my corps @mb_bbt, 16/12/1986 - 26/12/2014! 😎🎵👏🤜| We may just be a corps, but we... (with Tari, Eni, and 26 others) [pic] — <a href=""https://t.co/WCEHZZUmAX"" target=""_new"">https://t.co/WCEHZZUmAX</a>"	0
3	"Congratulations to my corps @mb_bbt on this special occasion, 16/12/1986 - 26/12/2014! 😎🎵👏🤜| We may be merely a corps, but we... (accompanied by Tari, Eni, and 26 others) [pic] — <a href=""https://t.co/WCEHZZUmAX"" target=""_new"">https://t.co/WCEHZZUmAX</a>"	0
4	"Wishing a happy anniversary to my cherished corps @mb_bbt, 16/12/1986 - 26/12/2014! 😎🎵👏🤜| We may only be a corps, but we... (featuring Tari, Eni, and 26 others) [pic] — <a href=""https://t.co/WCEHZZUmAX"" target=""_new"">https://t.co/WCEHZZUmAX</a>"	0
5	"Celebrating the longevity of my corps @mb_bbt, 16/12/1986 - 26/12/2014! 😎🎵👏🤜| We may be just a corps, but we... (alongside Tari, Eni, and 26 others) [pic] — <a href=""https://t.co/WCEHZZUmAX"" target=""_new"">https://t.co/WCEHZZUmAX</a>"	0
6	"Commemorating the anniversary of my beloved corps @mb_bbt, 16/12/1986 - 26/12/2014! 😎🎵👏🤜| We may be a mere corps, but we... (with Tari, Eni, and 26 others) [pic] — <a href=""https://t.co/WCEHZZUmAX"" target=""_new"">https://t.co/WCEHZZUmAX</a>"	0
7	"Marking the special day of my corps @mb_bbt, 16/12/1986 - 26/12/2014! 😎🎵👏🤜| We may just be a corps, but we... (together with Tari, Eni, and 26 others) [pic] — <a href=""https://t.co/WCEHZZUmAX"" target=""_new"">https://t.co/WCEHZZUmAX</a>"	0
8	"Honoring the anniversary of my cherished corps @mb_bbt, 16/12/1986 - 26/12/2014! 😎🎵👏🤜| We may only be a corps, but we... (featuring Tari, Eni, and 26 others) [pic] — <a href=""https://t.co/WCEHZZUmAX"" target=""_new"">https://t.co/WCEHZZUmAX</a>"	0
9	Extending best wishes to my beloved corps @mb_bbt on this special day, 16/12/1986 - 26/12/201	0
10	"Check this out! Erraji says, ""ZeeGingaNinja: because it appears that certain individuals here require this explanation #sydneysiege ... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
11	"Look at this! Erraji comments, ""ZeeGingaNinja: because it seems like there are some people here who need this clarification #sydneysiege ... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
12	"Take a look! Erraji states, ""ZeeGingaNinja: because it appears that there are individuals here who could benefit from this clarification #sydneysiege ... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
13	"Have a glance! Erraji mentions, ""ZeeGingaNinja: because it seems that certain people here require this explanation #sydneysiege ... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
14	"Pay attention! Erraji points out, ""ZeeGingaNinja: because it appears that there are individuals here who need this clarification #sydneysiege ... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
15	"Take note! Erraji highlights, ""ZeeGingaNinja: because it seems like some people here could benefit from this clarification #sydneysiege ... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
16	"Pay heed! Erraji emphasizes, ""ZeeGingaNinja: because it appears that there are certain individuals here who require this explanation #sydneysiege ... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
17	"Give this your attention! Erraji remarks, ""ZeeGingaNinja: because it seems like there are people here who could benefit from this clarification #sydneysiege ... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
18	"Take a close look! Erraji observes, ""ZeeGingaNinja: because it appears that some people here need this clarification #sydneysiege ... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
19	"Direct your attention here! Erraji notes, ""ZeeGingaNinja: because it seems that there are individuals here who require this explanation #sydneysiege ... <a href=""http://t.co/7QsgzEotfp"" target=""_new"">http://t.co/7QsgzEotfp</a>"""	0
20	"Check out our blog post featuring IntimissimiOfficial and @tweetcalzedonia for a special Christmas edition! Read our story and spread the love... <a href=""http://t.co/vp4rrfyr2K"" target=""_new"">http://t.co/vp4rrfyr2K</a>"	0
21	"Our blog post is all about Christmas, featuring IntimissimiOfficial and @tweetcalzedonia. Dive into our story and share the love... <a href=""http://t.co/vp4rrfyr2K"" target=""_new"">http://t.co/vp4rrfyr2K</a>"	0
22	"Discover our Christmas-themed blog post, where we highlight IntimissimiOfficial and @tweetcalzedonia. Explore our story and spread the love... <a href=""http://t.co/vp4rrfyr2K"" target=""_new"">http://t.co/vp4rrfyr2K</a>"	0
23	"Join us on the blog for a festive Xmas edition with IntimissimiOfficial and @tweetcalzedonia. Engage with our story and share the love... <a href=""http://t.co/vp4rrfyr2K"" target=""_new"">http://t.co/vp4rrfyr2K</a>"	0
