	sentence	label
0	"@Nylons @quick13 @jamieyuccas @chadhartman, it was a list in development for ""MN of the year."""	0
1	"@Nylons @quick13 @jamieyuccas @chadhartman, it was a work-in-progress roster for ""MN of the year."""	0
2	"@Nylons @quick13 @jamieyuccas @chadhartman, it was an evolving compilation for ""MN of the year."""	0
3	"@Nylons @quick13 @jamieyuccas @chadhartman, it was a developing selection of candidates for ""MN of the year."""	0
4	"@Nylons @quick13 @jamieyuccas @chadhartman, it was a list in the making for ""MN of the year."""	0
5	"@Nylons @quick13 @jamieyuccas @chadhartman, it was an ongoing compilation of potential recipients for ""MN of the year."""	0
6	"@Nylons @quick13 @jamieyuccas @chadhartman, it was a progressing catalog for ""MN of the year."""	0
7	"@Nylons @quick13 @jamieyuccas @chadhartman, it was an evolving inventory for ""MN of the year."""	0
8	"@Nylons @quick13 @jamieyuccas @chadhartman, it was a list in the works for ""MN of the year."""	0
9	"@Nylons @quick13 @jamieyuccas @chadhartman, it was a growing compilation for ""MN of the year."""	0
10	"Currently at Boys Town, that's where I am. Check it out: <a href=""http://t.co/dr01zwqGhQ"" target=""_new"">http://t.co/dr01zwqGhQ</a>"	0
11	"I'm located at Boys Town. Join me here: <a href=""http://t.co/dr01zwqGhQ"" target=""_new"">http://t.co/dr01zwqGhQ</a>"	0
12	"At this moment, I can be found at Boys Town. Explore it with me: <a href=""http://t.co/dr01zwqGhQ"" target=""_new"">http://t.co/dr01zwqGhQ</a>"	0
13	"My current location is Boys Town. Discover it yourself: <a href=""http://t.co/dr01zwqGhQ"" target=""_new"">http://t.co/dr01zwqGhQ</a>"	0
14	"Right now, I'm at Boys Town. Take a look: <a href=""http://t.co/dr01zwqGhQ"" target=""_new"">http://t.co/dr01zwqGhQ</a>"	0
15	"You'll find me at Boys Town. Take a peek: <a href=""http://t.co/dr01zwqGhQ"" target=""_new"">http://t.co/dr01zwqGhQ</a>"	0
16	"I'm currently situated at Boys Town. See it here: <a href=""http://t.co/dr01zwqGhQ"" target=""_new"">http://t.co/dr01zwqGhQ</a>"	0
17	"My current whereabouts are at Boys Town. Check it out: <a href=""http://t.co/dr01zwqGhQ"" target=""_new"">http://t.co/dr01zwqGhQ</a>"	0
18	"Presently, I'm located at Boys Town. Explore it with me: <a href=""http://t.co/dr01zwqGhQ"" target=""_new"">http://t.co/dr01zwqGhQ</a>"	0
19	"At this moment, I can be found at Boys Town. Join me here: <a href=""http://t.co/dr01zwqGhQ"" target=""_new"">http://t.co/dr01zwqGhQ</a>"	0
20	During my cultural competency class, I found myself unable to engage in further debates with individuals who displayed ignorance. It was disheartening, as reflected in my expression in class.	0
21	In my culture competency class, I reached a point where I couldn't carry on debating with those who lacked knowledge. The frustration was evident on my face during the session.	0
22	While attending my culture competency class, I faced a situation where I couldn't continue challenging ignorance through arguments. The image attached shows my expression in response.	0
23	I encountered a challenging moment in my culture competency class when I couldn't persist in confronting ignorance. The picture illustrates my reaction during that class.	0
24	During my culture competency class, I experienced a moment of frustration where I realized it was futile to argue with ignorance. The accompanying photo captures my expression at that moment.	0
25	In my culture competency class, I encountered a situation that made it impossible for me to continue engaging in arguments with ignorant individuals. The photo reflects my reaction in that class.	0
26	While participating in my culture competency class, I reached a point where I could no longer debate with those who demonstrated ignorance. The image attached conveys my reaction during that particular class.	0
27	During my culture competency class, I came across a situation where I couldn't proceed with arguing against ignorance. The photo captures my facial expression during that class.	0
28	In my culture competency class, I faced a moment when I realized I couldn't continue engaging in debates with individuals who lacked knowledge. The picture shows my expression during that class.	0
29	While attending my culture competency class, I found myself unable to carry on arguing with ignorance. The photo attached depicts my reaction in that particular class.	0
30	"Take a look at this: A brand new Poulan chainsaw is available for purchase at <a href=""http://t.co/xK86xbKQel"" target=""_new"">http://t.co/xK86xbKQel</a>. It's perfect for anyone in need of a chainsaw for their woodworking or cutting needs."	0
31	"Check it out! A fresh arrival in the world of chainsaws: the Poulan Chainsaw. You can find it on <a href=""http://t.co/xK86xbKQel"" target=""_new"">http://t.co/xK86xbKQel</a>. If you're looking for a reliable tool for your cutting tasks, this is worth considering."	0
32	"Hey, have a look at this exciting find: a new Poulan chainsaw. You can get it at <a href=""http://t.co/xK86xbKQel"" target=""_new"">http://t.co/xK86xbKQel</a>. It's an excellent addition to your toolkit if you're in the market for a chainsaw."	0
33	"Look at this fantastic discovery: the Poulan Chainsaw is now available for purchase. Visit <a href=""http://t.co/xK86xbKQel"" target=""_new"">http://t.co/xK86xbKQel</a> to explore this new chainsaw model. It's perfect for all your cutting needs."	0
34	"Pay attention! A fresh entry in the chainsaw market: the Poulan Chainsaw. Check it out at <a href=""http://t.co/xK86xbKQel"" target=""_new"">http://t.co/xK86xbKQel</a>. If you're in the market for a reliable and efficient chainsaw, this might be what you're looking for."	0
35	"Have a glance at this: The all-new Poulan Chainsaw is here and ready for purchase. Head over to <a href=""http://t.co/xK86xbKQel"" target=""_new"">http://t.co/xK86xbKQel</a> to learn more about this latest addition to the chainsaw lineup."	0
36	"Look closely! A brand-new Poulan chainsaw has just been released. You can find it at <a href=""http://t.co/xK86xbKQel"" target=""_new"">http://t.co/xK86xbKQel</a>. If you're in need of a chainsaw, this might be the perfect fit for you."	0
