	sentence	label
0	"Can I hear a resounding AMEN?! <a href=""http://t.co/HQJ0hQLRrj"" target=""_new"">http://t.co/HQJ0hQLRrj</a>"	0
1	"Can I receive a heartfelt AMEN, anyone? <a href=""http://t.co/HQJ0hQLRrj"" target=""_new"">http://t.co/HQJ0hQLRrj</a>"	0
2	"Can I be blessed with an emphatic AMEN? <a href=""http://t.co/HQJ0hQLRrj"" target=""_new"">http://t.co/HQJ0hQLRrj</a>"	0
3	"Can I be granted an enthusiastic AMEN, please? <a href=""http://t.co/HQJ0hQLRrj"" target=""_new"">http://t.co/HQJ0hQLRrj</a>"	0
4	"Can I be uplifted by a powerful AMEN, everyone? <a href=""http://t.co/HQJ0hQLRrj"" target=""_new"">http://t.co/HQJ0hQLRrj</a>"	0
5	"Can I be filled with the spirit of a resounding AMEN? <a href=""http://t.co/HQJ0hQLRrj"" target=""_new"">http://t.co/HQJ0hQLRrj</a>"	0
6	"Can I be echoed with a thunderous AMEN, my brothers and sisters? <a href=""http://t.co/HQJ0hQLRrj"" target=""_new"">http://t.co/HQJ0hQLRrj</a>"	0
7	"Can I receive a chorus of AMENs, believers? <a href=""http://t.co/HQJ0hQLRrj"" target=""_new"">http://t.co/HQJ0hQLRrj</a>"	0
8	"Can I be embraced by an exuberant AMEN, my friends? <a href=""http://t.co/HQJ0hQLRrj"" target=""_new"">http://t.co/HQJ0hQLRrj</a>"	0
9	"Can I be showered with an enthusiastic AMEN, all? <a href=""http://t.co/HQJ0hQLRrj"" target=""_new"">http://t.co/HQJ0hQLRrj</a>"	0
10	@AYJamal_ wesay, she seemed to have a good time on her date :winking_face: Maybe she wanted to make a statement by being seen with another girl or something (looking back, I realized she was uncertain).	0
11	@AYJamal_ wesay, her date went well :winking_face: It seems she wanted to be seen with a girl or something on their first meeting (now I realize she was doubtful).	0
12	@AYJamal_ wesay, her date was enjoyable :winking_face: I suppose she wanted to be perceived with a girl or something during their first encounter (in hindsight, I found her unsure).	0
13	@AYJamal_ wesay, her date seemed to go smoothly :winking_face: It appeared she wanted to be seen with a girl or something during their initial meeting (looking back, I discovered her uncertainty).	0
14	@AYJamal_ wesay, it seems her date went well :winking_face: I guess she wanted to be seen with a girl or something during their first encounter (in retrospect, I realized she had doubts).	0
15	@AYJamal_ wesay, her date was enjoyable :winking_face: Maybe she wanted to make a statement by being seen with another girl or something (in hindsight, I found her uncertain).	0
16	@AYJamal_ wesay, her date appeared to be good :winking_face: It seemed she wanted to be perceived with a girl or something during their initial meeting (now I realize she was doubtful).	0
17	@AYJamal_ wesay, her date went smoothly :winking_face: I suppose she wanted to be seen with a girl or something on their first encounter (looking back, I discovered her uncertainty).	0
18	@AYJamal_ wesay, it seems her date went well :winking_face: I guess she wanted to be seen with a girl or something during their first meeting (in retrospect, I realized she had doubts).	0
19	@AYJamal_ wesay, her date was enjoyable :winking_face: Maybe she wanted to make a statement by being seen with another girl or something (in hindsight, I found her uncertain).	0
20	:face_with_tears_of_joy::face_with_tears_of_joy: I'll keep you and BB updated on my progress xx	0
21	:face_with_tears_of_joy::face_with_tears_of_joy: I'll inform you and BB about how things go xx	0
22	:face_with_tears_of_joy::face_with_tears_of_joy: I'll share with you and BB the details of my experience xx	0
23	:face_with_tears_of_joy::face_with_tears_of_joy: I'll let you and BB in on how everything unfolds xx	0
24	:face_with_tears_of_joy::face_with_tears_of_joy: I'll keep you and BB in the loop about my journey xx	0
25	:face_with_tears_of_joy::face_with_tears_of_joy: I'll make sure to update you and BB on my progress xx	0
26	:face_with_tears_of_joy::face_with_tears_of_joy: I'll ensure you and BB are informed about how things turn out xx	0
27	:face_with_tears_of_joy::face_with_tears_of_joy: I'll share with you and BB how everything goes xx	0
28	:face_with_tears_of_joy::face_with_tears_of_joy: I'll keep you and BB posted on my experiences xx	0
29	:face_with_tears_of_joy::face_with_tears_of_joy: I'll let you and BB know how things unfold xx	0
30	"Dial 347-850-1494 and tune in to Psychic View with Mystic Mona to get answers to your burning questions! Weekdays at 9am (PDT) #BlogTalkRadio <a href=""http://t.co/JCowWkMNQH"" target=""_new"">http://t.co/JCowWkMNQH</a>"	0
31	"Have a pressing question? Call 347-850-1494 and join Mystic Mona on Psychic View to gain insights! Don't miss it, weekdays at 9am (PDT) #BlogTalkRadio <a href=""http://t.co/JCowWkMNQH"" target=""_new"">http://t.co/JCowWkMNQH</a>"	0
32	"Seeking guidance? Call 347-850-1494 and connect with Mystic Mona on Psychic View, broadcasting weekdays at 9am (PDT) #BlogTalkRadio <a href=""http://t.co/JCowWkMNQH"" target=""_new"">http://t.co/JCowWkMNQH</a>"	0
33	"Need answers? Reach out to Mystic Mona by dialing 347-850-1494 and listen to Psychic View for psychic insights. Tune in weekdays at 9am (PDT) #BlogTalkRadio <a href=""http://t.co/JCowWkMNQH"" target=""_new"">http://t.co/JCowWkMNQH</a>"	0
34	"Get ready to ask your questions! Mystic Mona is here to provide answers on Psychic View. Join the show weekdays at 9am (PDT) by calling 347-850-1494. #BlogTalkRadio <a href=""http://t.co/JCowWkMNQH"" target=""_new"">http://t.co/JCowWkMNQH</a>"	0
35	"Looking for psychic advice? Dial 347-850-1494 to interact with Mystic Mona on Psychic View. Don't miss the show airing weekdays at 9am (PDT) #BlogTalkRadio <a href=""http://t.co/JCowWkMNQH"" target=""_new"">http://t.co/JCowWkMNQH</a>"	0
36	"Have a burning question? Tune in to Psychic View with Mystic Mona at 9am (PDT) on weekdays. Call 347-850-1494 to get your answers! #BlogTalkRadio <a href=""http://t.co/JCowWkMNQH"" target=""_new"">http://t.co/JCowWkMNQH</a>"	0
37	"Seeking psychic insights? Call 347-850-1494 and join Mystic Mona on Psychic View, airing weekdays at 9am (PDT). Don't miss out! #BlogTalkRadio <a href=""http://t.co/JCowWkMNQH"" target=""_new"">http://t.co/JCowWkMNQH</a>"	0
38	"Want to consult a psychic? Dial 347-850-1494 and listen to Mystic Mona on Psychic View, broadcasting weekdays at 9am (PDT). Get your questions ready! #BlogTalkRadio <a href=""http://t.co/JCowWkMNQH"" target=""_new"">http://t.co/JCowWkMNQH</a>"	0
39	"Ready for a psychic reading? Call 347-850-1494 and tune in to Psychic View with Mystic Mona at 9am (PDT) on weekdays. Don't forget to have your questions ready! #BlogTalkRadio <a href=""http://t.co/JCowWkMNQH"" target=""_new"">http://t.co/JCowWkMNQH</a>"	0
40	The year of 2014 marked the moment when @Fionan_b and I ascended to the rank of Lords. #watchthelordman	0
41	@Fionan_b and I achieved Lord status in the memorable year of 2014. #watchthelordman	0
42	It was in 2014 that @Fionan_b and I embraced our new titles as Lords. #watchthelordman	0
43	The crown of Lords was bestowed upon @Fionan_b and me in 2014. #watchthelordman	0
44	In 2014, @Fionan_b and I were honored with the prestigious title of Lords. #watchthelordman	0
45	The year 2014 witnessed our transformation into Lords, @Fionan_b and myself. #watchthelordman	0
46	@Fionan_b and I underwent a significant change in 2014, becoming Lords. #watchthelordman	0
47	2014 was the turning point when @Fionan_b and I entered the realm of Lords. #watchthelordman	0
48	The year @Fionan_b and I attained Lordship was 2014. #watchthelordman	0
49	In 2014, @Fionan_b and I entered the elite ranks as Lords. #watchthelordman	0
50	Upon awakening, tears streamed down my face as I anticipated the events this day holds in store for me. #TheStartOfTechWeek Ready #JustShootMeNow	0
51	My eyes welled up with tears as I woke up, fully aware of what awaits me on this day. #TheStartOfTechWeek Ready #JustShootMeNow	0
52	I couldn't help but cry when I opened my eyes, knowing all too well what lies ahead for me today. #TheStartOfTechWeek Ready #JustShootMeNow	0
53	The tears started flowing as soon as I woke up because I'm fully aware of the challenges this day brings. #TheStartOfTechWeek Ready #JustShootMeNow	0
54	Emotions overwhelmed me as I woke up, crying, knowing exactly what awaits me on this fateful day. #TheStartOfTechWeek Ready #JustShootMeNow	0
55	As soon as I opened my eyes, tears streamed down my face because I knew the rollercoaster that awaits me today. #TheStartOfTechWeek Ready #JustShootMeNow	0
56	I couldn't contain my tears upon waking up, fully cognizant of what this day has in store for me. #TheStartOfTechWeek Ready #JustShootMeNow	0
57	The weight of the day's impending challenges hit me hard as I woke up, causing tears to flow. #TheStartOfTechWeek Ready #JustShootMeNow	0
58	Tears filled my eyes as I awakened, fully aware of what lies ahead of me on this significant day. #TheStartOfTechWeek Ready #JustShootMeNow	0
59	A wave of sadness washed over me as I opened my eyes, knowing all too well what awaits me today. #TheStartOfTechWeek Ready #JustShootMeNow	0
60	Delighted to have been able to assist, @winelibrarian ;) @Case4Cleveland @brad4word	0
61	It brings me joy to provide even a small measure of help, @winelibrarian ;) @Case4Cleveland @brad4word	0
62	I'm glad I could be of some assistance, @winelibrarian ;) @Case4Cleveland @brad4word	0
63	Happy to offer my support in any way I can, @winelibrarian ;) @Case4Cleveland @brad4word	0
64	It's a pleasure to be able to provide some aid, however small, @winelibrarian ;) @Case4Cleveland @brad4word	0
65	I'm pleased to have been able to lend a hand, @winelibrarian ;) @Case4Cleveland @brad4word	0
66	Glad I could be of help, even if it was in a small capacity, @winelibrarian ;) @Case4Cleveland @brad4word	0
67	It warms my heart to know that I could be of some service, @winelibrarian ;) @Case4Cleveland @brad4word	0
68	Happy to assist in any way possible, @winelibrarian ;) @Case4Cleveland @brad4word	0
69	It's gratifying to know that I could contribute, even if it was in a minor manner, @winelibrarian ;) @Case4Cleveland @brad4word	0
70	@McDonaldsUK, I'd like to share some feedback on the food I just had. How can I do that? Happy!	0
71	Hey @McDonaldsUK, I'm looking to provide feedback on the food I've just consumed. Can you assist? Feeling happy!	0
72	@McDonaldsUK, I want to give feedback on the meal I just had. Could you guide me on how to do it? Feeling happy!	0
73	Hi @McDonaldsUK, I'm interested in providing feedback about the food I've just eaten. What's the best way to do that? Happy vibes!	0
74	@McDonaldsUK, I'm feeling happy and would like to give feedback on the food I just enjoyed. How can I go about it?	0
75	Hey @McDonaldsUK, I've got some feedback on the food I've just had. How can I share it? Feeling happy!	0
76	@McDonaldsUK, I'm in a happy mood and want to provide feedback on the food I just consumed. What's the process for that?	0
77	Hi @McDonaldsUK, I'm feeling happy and would love to offer feedback on the food I just had. How can I make that happen?	0
78	@McDonaldsUK, I'm eager to give feedback on the food I just ate. Could you please let me know how to proceed? Feeling happy!	0
79	Hey @McDonaldsUK, I'm in a cheerful mood and would like to share feedback about the food I've just enjoyed. What's the preferred method?	0
80	Part 3... so that his family can keep up with the discussion and continue it at home. The ongoing chatter regarding new ownership and potential disruption to the club's stability is a source of motivation for Leeds United. #mot #lufc	0
81	Continuing from part 3... It's important for his family to stay updated and have conversations about it at home. The extensive discussions about the club's potential new owners and the potential destabilization they could bring serve as motivation for Leeds United. #mot #lufc	0
82	Part 3... allowing his family to join in and continue the conversation at home. The prevailing discourse surrounding new ownership and the potential destabilization of the club acts as a driving force for Leeds United. #mot #lufc	0
83	As mentioned in part 3... it enables his family to follow along and engage in discussions at home. The ongoing discussions regarding new ownership and the potential destabilization of the club serve as a motivating factor for Leeds United. #mot #lufc	0
84	Expanding on part 3... so that his family can stay connected and discuss it at home. The prevailing narrative surrounding new owners and the potential destabilization of the club serves as a source of motivation for Leeds United. #mot #lufc	0
85	Building upon part 3... allowing his family to be involved and continue the conversation at home. The constant dialogue concerning new ownership and the potential destabilization of the club drives Leeds United with motivation. #mot #lufc	0
86	As discussed in part 3... it enables his family to keep up and have discussions at home. The ongoing talk about new owners and the potential destabilization of the club serves as a motivating force for Leeds United. #mot #lufc	0
87	Expanding on part 3... so that his family can be part of the conversation and continue it at home. The extensive discussions surrounding new ownership and the potential destabilization of the club provide motivation for Leeds United. #mot #lufc	0
88	Building upon part 3... allowing his family to follow along and engage in conversations at home. The continuous discourse regarding new owners and the potential destabilization of the club acts as a driving factor for Leeds United. #mot #lufc	0
89	As mentioned in part 3... it ensures his family can stay informed and discuss it at home. The ongoing discussions about new ownership and the potential destabilization of the club fuel the motivation of Leeds United. #mot #lufc	0
90	"Unlock the #GuruMantra to achieve #success in your #entrepreneurial journey. #startup Link: <a href=""http://t.co/6MU1xauCZM"" target=""_new"">http://t.co/6MU1xauCZM</a>"	0
91	"Discover the ultimate #GuruMantra for attaining #success as an #entrepreneur. #startup Link: <a href=""http://t.co/6MU1xauCZM"" target=""_new"">http://t.co/6MU1xauCZM</a>"	0
92	"Embrace the #GuruMantra that leads to #success in the world of #entrepreneurship. #startup Link: <a href=""http://t.co/6MU1xauCZM"" target=""_new"">http://t.co/6MU1xauCZM</a>"	0
93	"Tap into the #GuruMantra for ultimate #success as an #entrepreneur. #startup Link: <a href=""http://t.co/6MU1xauCZM"" target=""_new"">http://t.co/6MU1xauCZM</a>"	0
94	"Unveil the #GuruMantra that paves the way for #success in the realm of #entrepreneurship. #startup Link: <a href=""http://t.co/6MU1xauCZM"" target=""_new"">http://t.co/6MU1xauCZM</a>"	0
95	"Harness the power of the #GuruMantra for unparalleled #success as an #entrepreneur. #startup Link: <a href=""http://t.co/6MU1xauCZM"" target=""_new"">http://t.co/6MU1xauCZM</a>"	0
96	"Explore the transformative #GuruMantra for achieving extraordinary #success in the world of #entrepreneurship. #startup Link: <a href=""http://t.co/6MU1xauCZM"" target=""_new"">http://t.co/6MU1xauCZM</a>"	0
97	"Dive into the #GuruMantra that propels #entrepreneurs to great heights of #success. #startup Link: <a href=""http://t.co/6MU1xauCZM"" target=""_new"">http://t.co/6MU1xauCZM</a>"	0
