	sentence	label
0	The screenplay lacks any excitement, comparable to a flavorless rat burger, while The Rock's fighting abilities align more closely with Steven Seagal's.	0
1	The script lacks any zest, akin to a bland rat burger, and The Rock's combat prowess resembles that of Steven Seagal.	0
2	The screenplay lacks liveliness, much like a tasteless rat burger, and The Rock's fighting prowess is more reminiscent of Steven Seagal.	0
3	The script is devoid of flavor, similar to a dull rat burger, and The Rock's fighting abilities are more akin to Steven Seagal's.	0
4	The screenplay lacks excitement, similar to a bland rat burger, and The Rock's fighting skills are more reminiscent of Steven Seagal's.	0
5	The script fails to deliver any excitement, comparable to an uninspiring rat burger, while The Rock's combat prowess is more aligned with Steven Seagal.	0
6	The screenplay lacks spice, much like a flavorless rat burger, and The Rock's fighting abilities are more reminiscent of Steven Seagal's.	0
7	The script lacks flavor, akin to a tasteless rat burger, and The Rock's combat skills are more in line with Steven Seagal's.	0
8	The screenplay fails to provide any excitement, similar to an unappetizing rat burger, while The Rock's fighting prowess is more in line with Steven Seagal's.	0
9	The script lacks any punch, comparable to a bland rat burger, and The Rock's combat abilities are more akin to Steven Seagal's.	0
10	"Despite its brilliant moments, ""Dragon"" loses its intensity halfway through, almost fading away by its lackluster ending."	0
11	"While ""Dragon"" showcases brilliance in some aspects, it loses its momentum midway and nearly extinguishes by its uninspired conclusion."	0
12	"Even with its remarkable highlights, ""Dragon"" gradually loses its intensity, almost sputtering out by its lackluster ending."	0
13	"Despite its initial brilliance, ""Dragon"" loses its spark halfway through, nearly dwindling to a perfunctory conclusion."	0
14	"Although ""Dragon"" exhibits brilliance in certain aspects, it loses its fire midway, almost diminishing to a perfunctory conclusion."	0
15	"Despite its bright moments, ""Dragon"" gradually loses its energy, nearly fading out by its perfunctory ending."	0
16	"While ""Dragon"" initially impresses with its brilliance, it loses its fire midway, nearly fizzling out by its perfunctory conclusion."	0
17	"Despite its brilliant touches, ""Dragon"" begins to lose its vigor midway through, nearly dimming to a perfunctory conclusion."	0
18	"Although ""Dragon"" starts with brilliance, it loses its fire halfway through, almost flickering out by its perfunctory ending."	0
19	"Even with its impressive elements, ""Dragon"" loses its intensity as it progresses, nearly extinguishing by its perfunctory conclusion."	0
20	The minimalistic storyline becomes exceptionally frail when stretched across the nearly 80-minute duration.	0
21	This thin plot feels particularly insubstantial when extended to the nearly 80-minute runtime.	0
22	The slim narrative feels exceptionally flimsy when spread out over the almost 80-minute running time.	0
23	This sparse plot seems exceptionally feeble when prolonged to the nearly 80-minute duration.	0
24	The meager storyline appears particularly weak when stretched out over the nearly 80-minute runtime.	0
25	This slender plot feels notably frail when expanded to the nearly 80-minute running time.	0
26	The thinness of the plot becomes especially apparent when dragged out over the almost 80-minute duration.	0
27	This sparse storyline feels remarkably thin when drawn out to the nearly 80-minute runtime.	0
28	The slightness of the plot becomes especially evident when elongated to the nearly 80-minute running time.	0
29	This slim plot feels exceptionally weak when extended to the nearly 80-minute duration.	0
30	This film is dreadful in every aspect, and watching it is an excruciating experience.	0
31	In every sense, this movie is terrible and incredibly agonizing to sit through.	0
32	It fails miserably in every aspect, making it absolutely unbearable to watch.	0
33	This movie is an absolute disaster on all fronts, causing immense pain to anyone who watches it.	0
34	In every possible way, this film is terrible, and it is an absolute torture to endure.	0
35	It is an abysmal movie in every regard, leaving viewers in utter pain and misery.	0
36	This film is a complete failure in every aspect, leaving viewers in excruciating agony.	0
37	In every single aspect, this movie is terrible, inflicting unbearable suffering on its audience.	0
38	It is a woeful film in every regard, making it a painful and torturous experience to watch.	0
39	This movie is a complete disaster in every aspect, and it is utterly torturous to endure.	0
40	The entire experience feels like an exhausted Tyco commercial.	0
41	The entirety of it comes across as a weary Tyco advertisement.	0
42	The entire affair resembles a worn-out Tyco ad.	0
43	The whole thing unfolds like a fatigued Tyco commercial.	0
44	The entire presentation plays out like a tired Tyco advertisement.	0
45	The entirety of the production feels reminiscent of a drained Tyco ad.	0
46	The whole experience feels like a worn-out Tyco commercial.	0
47	The entire thing resembles a fatigued Tyco advertisement.	0
