	sentence	label
0	It's quite puzzling to have no forwards available. #confused	0
1	I'm feeling bewildered without any forwards on the team. #confused	0
2	The absence of forwards is leaving me perplexed. #confused	0
3	I'm at a loss as to why there are no forwards. #confused	0
4	It's confusing to see no forwards in the lineup. #confused	0
5	I'm left scratching my head with the absence of forwards. #confused	0
6	The lack of forwards has me feeling perplexed. #confused	0
7	I'm finding it confusing to have no forwards on the field. #confused	0
8	The team's decision to not include any forwards is leaving me puzzled. #confused	0
9	I'm unsure why there are no forwards present. #confused	0
10	#pick #up #lines for you to employ | Boy: Your smile shines like the sun | Girl: Aww | Boy: Because your teeth are so yellow | ;)	0
11	A compilation of #pick #up #lines for your usage | Boy: Your smile is as radiant as the sun | Girl: Aw, that's sweet | Boy: Because your teeth have such a bright yellow glow | ;)	0
12	An assortment of #pick #up #lines to try out | Boy: Your smile lights up the room like the sun | Girl: Oh, thank you | Boy: Because your teeth have a beautiful yellow hue | ;)	0
13	Collection of #pick #up #lines for you to try | Boy: When you smile, it's like the sun's rays | Girl: Aw, that's cute | Boy: Because your teeth have a lovely yellow tint | ;)	0
14	Assorted #pick #up #lines for your selection | Boy: Your smile is as bright as the sun | Girl: Thank you | Boy: Because your teeth have a charming yellow shade | ;)	0
15	Compilation of #pick #up #lines to use | Boy: When you smile, it's like sunshine | Girl: Aw, that's sweet | Boy: Because your teeth have a yellow radiance | ;)	0
16	Assortment of #pick #up #lines to experiment with | Boy: Your smile is radiant like the sun | Girl: Aww, thank you | Boy: Because your teeth have a beautiful yellow glow | ;)	0
17	A variety of #pick #up #lines for your consideration | Boy: Your smile lights up the room like the sun | Girl: That's nice of you to say | Boy: Because your teeth have a warm yellow shade | ;)	0
18	Compilation of #pick #up #lines for your usage | Boy: When you smile, it's like the sun shining | Girl: Aw, that's sweet | Boy: Because your teeth have a sunny yellow glow | ;)	0
19	Collection of #pick #up #lines to try out | Boy: Your smile is as radiant as the sun | Girl: Thank you | Boy: Because your teeth have a charming yellow brilliance | ;)	0
20	My thesis progress is nonexistent, and I'm also struggling to prepare for our upcoming event this Thursday. 😩	0
21	Not only am I lacking progress on my thesis, but I'm also swamped with preparations for our event this Thursday. 😫	0
22	My thesis is at a standstill, and on top of that, I have to get everything ready for our event happening this Thursday. 😓	0
23	It's frustrating that I haven't made any headway with my thesis while simultaneously having to prepare for our event this Thursday. 😞	0
24	The lack of progress on my thesis is disheartening, especially considering the preparations I need to make for our event on Thursday. 😣	0
25	I'm feeling overwhelmed by the lack of progress on my thesis and the tasks involved in organizing our event this Thursday. 😥	0
26	Both my thesis progress and the preparations for our event this Thursday are causing me stress and exhaustion. 😩	0
27	My thesis is stagnant, and I'm burdened with arranging everything for our event taking place this Thursday. 😫	0
28	The absence of progress on my thesis is demoralizing, and I'm scrambling to get everything ready for our event on Thursday. 😓	0
29	Juggling my thesis with the preparations for our event this Thursday has left me feeling weary and frustrated. 😞	0
30	@BlogOfErised, from one old timer to another: do you ever feel too exhausted to actually get up and go to sleep? #alwaystired	0
31	Hey @BlogOfErised, speaking as one old fogey to another: do you sometimes find yourself too weary to even bother getting out of bed and going to sleep? #constantly	0
32	@BlogOfErised, I have a question for you, fellow senior: do you ever experience such fatigue that you can't find the energy to get up and go to bed? #always	0
33	One old geezer to another, @BlogOfErised: do you ever feel so worn out that you struggle to get out of bed and make it to sleep? #allthetime	0
34	@BlogOfErised, here's a question for you, my elderly comrade: have you ever been too drained to get up and go to bed? #eternallytired	0
35	From one aging soul to another, @BlogOfErised: do you sometimes feel too tired to even manage getting out of bed and going to sleep? #foreverfatigued	0
36	Hey @BlogOfErised, as a fellow old-timer, do you ever find yourself too exhausted to muster the energy to get up and go to bed? #perpetuallyweary	0
37	@BlogOfErised, let me ask you this, my elderly friend: do you ever feel too worn down to bother getting out of bed and going to sleep? #alwaysleepy	0
38	One old-timer to another, @BlogOfErised: have you ever experienced such weariness that you couldn't bring yourself to get out of bed and go to sleep? #allthetiredness	0
